"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel AdaBoost Framework With Robust Threshold and Structural Optimization","P. -B. Zhang; Z. -X. Yang","Department of Electromechanical Engineering, University of Macau, Macau, China; Department of Electromechanical Engineering, University of Macau, Macau, China",IEEE Transactions on Cybernetics,"14 Dec 2017","2018","48","1","64","76","The AdaBoost algorithm is a popular ensemble method that combines several weak learners to boost generalization performance. However, conventional AdaBoost.RT algorithms suffer from the limitation that the threshold value must be manually specified rather than chosen through a self-adaptive mechanism, which cannot guarantee a result in an optimal model for general cases. In this paper, we present a generic AdaBoost framework with robust threshold mechanism and structural optimization on regression problems. The error statistics of each weak learner on one given problem dataset is utilized to automate the choice of the optimal cut-off threshold value. In addition, a special single-layer neural network is employed to provide a second opportunity to further adjust the structure and strength the adaption capability of the AdaBoost regression model. Moreover, to consolidate the theoretical foundation of AdaBoost algorithms, we are the first to conduct a rigorous and comprehensive theoretical analysis on the proposed approach. We prove that the general bound on the empirical error with a fraction of training examples is always within a limited soft margin, which indicates that our novel algorithm can avoid over-fitting. We further analyze the bounds on the generalization error directly under probably approximately correct learning. The extensive experimental verifications on the UCI benchmarks have demonstrated that the performance of the proposed method is superior to other state-of-the-art ensemble and single learning algorithms. Furthermore, a real-world indoor positioning application has also revealed that the proposed method has higher positioning accuracy and faster speed.","2168-2275","","10.1109/TCYB.2016.2623900","University of Macau(grant numbers:MYRG2015-00077-FST,MYRG2016-00160-FST); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7756295","AdaBoost algorithm;bounds of empirical error and generalization error;ensemble method;indoor positioning system;robust threshold;special single-layer neural network;structural optimization","Robustness;Optimization;Training;Neural networks;Machine learning algorithms;Algorithm design and analysis;Approximation algorithms","","75","","48","IEEE","24 Nov 2016","Jan. 2018","","IEEE","IEEE Journals"
"Infrastructure-Free Collaborative Indoor Positioning Scheme for Time-Critical Team Operations","Y. Noh; H. Yamaguchi; U. Lee","Department of Computer Science and Information Engineering, Inha University, Incheon, South Korea; Department Information Networking, Osaka University, Osaka, Japan; Department of Industrial and Systems Engineering, KAIST, Daejeon, South Korea","IEEE Transactions on Systems, Man, and Cybernetics: Systems","14 Feb 2018","2018","48","3","418","432","Indoor localization is the key infrastructure for indoor location-aware applications. In this paper, we consider an emergency scenario, where a team of soldiers or first responders perform time-critical missions in a large and complex building. In particular, we consider the case where infrastructure-based localization is not feasible for various reasons such as installation/management costs, a power outage, and terrorist attacks. We design a novel algorithm called the collaborative indoor positioning scheme (CLIPS), which does not require any pre-existing indoor infrastructure. Given that users are equipped with a signal strength map for the intended area for reference, CLIPS uses this map to compare and extract a set of feasible positions from all positions on the map when the device measures signal strength values at run time. Dead reckoning is then performed to remove invalid candidate coordinates, eventually leading to only correct positions. The main departure from existing peer-assisted localization algorithms is that our approach does not require any infrastructure or manual configuration. We perform testbed experiments and extensive simulations, and our results verify that our proposed scheme converges to an accurate set of positions much faster than existing noncollaborative solutions.","2168-2232","","10.1109/TSMC.2016.2615652","Japan Society for the Promotion of Science KAKENHI(grant numbers:JP15H02690,JP15K12019); Basic Science Research Program through the National Research Foundation of Korea funded by the Ministry of Education(grant numbers:NRF-2016R1C1B2011415); Inha University Research(grant numbers:54465-01); KUSTAR-KAIST Institute; Institute for Information and Communications Technology Promotion funded by the Korea Government (MSIP) (Development of Device Collaborative Giga-Level Smart Cloudlet Technology)(grant numbers:B0101-15-1272); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7747408","Distributed indoor positioning systems;indoor navigation;infrastructure-free indoor localization;time-critical team operations","Peer-to-peer computing;IEEE 802.11 Standard;Radio frequency;Time factors;Dead reckoning;Collaboration;Buildings","","27","","72","IEEE","17 Nov 2016","March 2018","","IEEE","IEEE Journals"
"Localization of Indoor Mobile Robot Using Minimum Variance Unbiased FIR Filter","S. Zhao; B. Huang; F. Liu","Department of Chemical and Materials Engineering, University of Alberta, Edmonton, AB, Canada; Department of Chemical and Materials Engineering, University of Alberta, Edmonton, AB, Canada; Key Laboratory of Advanced Process Control for Light Industry (Ministry of Education), Jiangnan University, Wuxi, China",IEEE Transactions on Automation Science and Engineering,"5 Apr 2018","2018","15","2","410","419","The demand of indoor localization has recently grown quickly in industries. In general, a localization system is required to be reliable, fast, and have high accuracy. In this paper, the ultrawideband (UWB) technique is combined with the inertial navigation sensor (INS) to form a coupled UWB/INS localization framework, which inherits the advantages from both components. A minimum variance unbiased finite impulse response (MVU FIR) method is then applied to obtain accurate position and velocity estimations from noisy measurements. Two experiments and several simulations are conducted. Compared with the traditional Kalman filter (KF) and particle filter, the MVU FIR filter exhibits better immunity to the errors about a priori knowledge of noise variances. It can handle the kidnapped problem, and recover from some extreme failures satisfactorily. Moreover, the MVU FIR filtering algorithm is fast and easily implementable. Its online computational time is even lower than that of the KF, which is favorable in localization applications.","1558-3783","","10.1109/TASE.2016.2599864","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7563322","Indoor localization;Kalman filter (KF);minimum variance unbiased finite impulse response (MVU FIR) filter;particle filter (PF);robustness","Finite impulse response filters;Base stations;Robot sensing systems;Noise measurement;Navigation;Acceleration;Position measurement","","39","","46","IEEE","8 Sep 2016","April 2018","","IEEE","IEEE Journals"
"An efficient machine learning approach for indoor localization","L. Zhang; Y. Li; Y. Gu; W. Yang","Beijing Jiaotong University, Beijing, Beijing, CN; Beijing Jiaotong University, Beijing, Beijing, CN; Beijing Jiaotong University, Beijing, Beijing, CN; Beijing Jiaotong University, Beijing, Beijing, CN",China Communications,"22 Dec 2017","2017","14","11","141","150","Indoor localization has gained much attention over several decades due to enormous applications. However, the accuracy of indoor localization is hard to improve because the signal propagation has small scale effects which leads to inaccurate measurements. In this paper, we propose an efficient learning approach that combines grid search based kernel support vector machine and principle component analysis. The proposed approach applies principle component analysis to reduce high dimensional measurements. Then we design a grid search algorithm to optimize the parameters of kernel support vector machine in order to improve the localization accuracy. Experimental results indicate that the proposed approach reduces the localization error and improves the computational efficiency comparing with K-nearest neighbor, Back Propagation Neural Network and Support Vector Machine based methods.","1673-5447","","10.1109/CC.2017.8233657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8233657","indoor localization;machine learning;SVM;PCA","Fingerprint recognition;Support vector machines;Principal component analysis;Algorithm design and analysis;Machine learning algorithms;Databases;Complexity theory","","38","","","","22 Dec 2017","Nov. 2017","","IEEE","IEEE Magazines"
"Using ANT Communications for Node Synchronization and Timing in a Wireless Ultrasonic Ranging System","R. Carotenuto; M. Merenda; D. Iero; F. G. D. Corte","Dipartimento di Ingegneria dell'Informazione, Universit Mediterranea di Reggio Calabria, Reggio Calabria, Italy; Dipartimento di Ingegneria dell'Informazione, Universit Mediterranea di Reggio Calabria, Reggio Calabria, Italy; Dipartimento di Ingegneria dell'Informazione, Universit Mediterranea di Reggio Calabria, Reggio Calabria, Italy; Dipartimento di Ingegneria dell'Informazione, Universit Mediterranea di Reggio Calabria, Reggio Calabria, Italy",IEEE Sensors Letters,"30 Nov 2017","2017","1","6","1","4","Indoor localization and tracking of persons and assets for gaming, augmented reality, medical monitoring, training, security, and inventory is an emerging technology. Localization can be computed from multiple distance measurements between reference beacons and sensors. Low cost, small, light, tiny-battery, or even batteryless operated sensors are required. Ranging can be carried out by measuring the time of flight of an ultrasonic chirp traveling from an emitting beacon to receiving sensors. That requires a tight synchronization between the beacon and the sensors. In this article, we present a ranging system based on miniature commercial modules featuring ANT wireless personal area network communication plus onboard microprocessor. A protocol is developed for microseconds synchronization and accurate onboard ranging computations are carried out through ultrasonic signal cross correlation. The sensor privately computes its own range. The ranging system is composed of a synchronizing unit, a beacon emitting ultrasonic chirps, and a battery-operated distance sensor. The sensor shows low average power consumption (less than 22mW) and a ranging accuracy of about 1.8mm for distances up to 2.5 m, under stable environmental conditions.","2475-1472","","10.1109/LSENS.2017.2776136","Ministero dell’Istruzione, dell’Università e della Ricerca(grant numbers:03PE_00050_1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8116655","Sensor systems;ANT standard;ANT synchronization;cross-correlation technique;ultrasonic ranging","Distance measurement;Acoustic applications;Synchronization;Chirp;Sensor systems;Receivers;Robot localization","","8","","20","IEEE","21 Nov 2017","Dec. 2017","","IEEE","IEEE Journals"
"Indoor High Precision Three-Dimensional Positioning System Based on Visible Light Communication Using Particle Swarm Optimization","Y. Cai; W. Guan; Y. Wu; C. Xie; Y. Chen; L. Fang","South China University of Technology, Guangzhou, Guangdong, China; South China University of Technology, Guangzhou, Guangdong, China; South China University of Technology, Guangzhou, Guangdong, China; School of Materials Science and Engineering, South China University of Technology, Guangzhou, Guangdong, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, Guangdong, China; South China University of Technology, Guangzhou, Guangdong, China",IEEE Photonics Journal,"4 Dec 2017","2017","9","6","1","20","Recently, visible light communication (VLC) has gradually become a research hotspot in indoor environments because its advantages of illumination and relative high positioning accuracy. But unfortunately, in the matter of algorithm complexity and positioning accuracy, most existing VLC-based systems fail to deliver satisfactory performance. Moreover, the majority of visible light positioning algorithm in them are based on two-dimensional (2-D) plane. In addition, some of the systems realize 3-D positioning on the base of various sensors or hybrid complex algorithm. These methods greatly reduce the robustness of VLC system. To solve these problems, a novel VLC positioning system based on modified particle swarm optimization (PSO) algorithm is put forward in this article. PSO is a powerful population-based stochastic approach to solve the global optimization problems, such as VLC-based indoor positioning, which can be transformed into a global optimization problem. Our simulation shows that the average distance error is 3.9 mm within 20 iterations in an indoor environment of  ${\text{3}\,\text{m}}\times \text{3}\,{\text{m}}\times \text{4}\,{\text{m}}$. And the positioning results prove that this system can prove high localization accuracy and significantly lower the algorithm complexity. Moreover, in the experiment, we come up with a solution that using Kalman filter to deal with the unstable received signals. Our experiment result proves the mentioned system satisfies the requirement of cm-level indoor positioning. Therefore, this scheme may be considered as one of the competitive indoor positioning candidates in the future.","1943-0655","","10.1109/JPHOT.2017.2771828","National Undergraduate Innovative and Entrepreneurial Training Program(grant numbers:201510561003,201610561065,201610561068,201710561006,201710561054,201710561057,201710561058,201710561199,201710561202); Cultivation of Guangdong College Students' Scientific and Technological Innovation (“Climbing Program” Special Funds)(grant numbers:pdjh2017b0040); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8106665","Visible light communication (VLC);indoor positioning systems (IPS);particle swarm optimization (PSO);positioning accuracy;simulated annealing (SA).","Light emitting diodes;Optical receivers;Optical filters;Particle swarm optimization;Optical refraction;Optical variables control","","98","","24","OAPA","13 Nov 2017","Dec. 2017","","IEEE","IEEE Journals"
"Indoor Localization Using Visible Light Via Fusion of Multiple Classifiers","X. Guo; S. Shao; N. Ansari; A. Khreishah","Department of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; Department of Electrical and Computer Engineering, Newark, USA; Department of Electrical and Computer Engineering, Newark, USA; Department of Electrical and Computer Engineering, Newark, USA",IEEE Photonics Journal,"14 Nov 2017","2017","9","6","1","16","We propose a localization technique by fusing multiple classifiers based on received signal strengths (RSSs) of visible light in which different intensity-modulated sinusoidal signals emitted by LEDs are captured by photodiodes placed at various grid points. First, we obtain some approximate RSSs fingerprints by capturing the peaks of power spectral density of the received signals at each given grid point. Unlike the existing RSSs-based algorithms, several representative machine learning algorithms are adopted to train multiple classifiers based on these RSSs fingerprints. Then, two robust fusion localization algorithms, namely, grid-independent least square and grid-dependent least square (GD-LS), are proposed to combine the outputs of these classifiers. A singular value decomposition (SVD)-based LS (LS-SVD) method is proposed to mitigate the numerical stability problem when the prediction matrix is singular. Experiments conducted on an intensity-modulated direct detection system show that the probability of having mean square positioning error of less than 5 cm achieved by GD-LS is improved by 93.03% and 93.15%, respectively, as compared to those by the RSS ratio and RSS matching methods with the fast Fourier transform length of 2000.","1943-0655","","10.1109/JPHOT.2017.2767576","National Natural Science Foundation of China(grant numbers:61371184,61671137,61771114,61771316); Fundamental Research Funds for the Central Universities(grant numbers:ZYGX2016J028); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8089342","Indoor positioning;visible light communications (VLC);received signal strengths (RSSs) fingerprints;intensity modulated direct detection (IM/DD);machine learning;fusion localization.","Light emitting diodes;Optical transmitters;Prediction algorithms;Receivers;Machine learning algorithms","","86","","31","OAPA","30 Oct 2017","Dec. 2017","","IEEE","IEEE Journals"
"Indoor Localization of Mobile Robots Through QR Code Detection and Dead Reckoning Data Fusion","P. Nazemzadeh; D. Fontanelli; D. Macii; L. Palopoli","Department of Information Engineering and Computer Science, University of Trento, Trento, Italy; Department of Industrial Engineering, University of Trento, Trento, Italy; Department of Industrial Engineering, University of Trento, Trento, Italy; Department of Information Engineering and Computer Science, University of Trento, Trento, Italy",IEEE/ASME Transactions on Mechatronics,"13 Dec 2017","2017","22","6","2588","2599","Many techniques for robot localization rely on the assumption that both process and measurement noises are uncorrelated, white, and normally distributed. However, if this assumption does not hold, these techniques are no longer optimal and, in addition, the maximum estimation errors can be hardly kept under control. In this paper, this problem is addressed by means of a tailored extended H∞ filter (EHF) fusing odometry and gyroscope data with position and heading measurements based on quick response (QR) code landmark recognition. In particular, it is shown that, by properly tuning EHF parameters and by using an adaptive mechanism to avoid finite escape time phenomena, it is possible to achieve a higher localization accuracy than using other dynamic estimators, even if QR codes are detected sporadically. Also, the proposed approach ensures a good tradeoff in terms of computational burden, convergence time, and deployment complexity.","1941-014X","","10.1109/TMECH.2017.2762598","European Union's Horizon 2020 Research and Innovation Programme—Societal Challenge 1 (DG CONNECT/H); “ACANTO—A CyberphysicAl social NeTwOrk using robot friends”(grant numbers:643644); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8066377","Estimation;  $H_\infty$   filters;localization;position measurements;robotics;sensor fusion","Robot kinematics;Mobile robots;Atmospheric measurements;Particle measurements;Cameras;Gyroscopes","","125","","35","IEEE","12 Oct 2017","Dec. 2017","","IEEE","IEEE Journals"
"Space-Time-Multiplexed Multi-Image Visible Light Positioning System Exploiting Pseudo-Miller-Coding for Smart Phones","Z. Li; M. Jiang; X. Zhang; X. Chen; W. Hou","Sun Yat-sen University, Guangzhou, China; SYSU-CMU Shunde International Joint Research Institute, Shunde, China; SYSU-CMU Shunde International Joint Research Institute, Shunde, China; Sun Yat-sen University, Guangzhou, China; Huawei Technologies Canada Research and Development Centre, Ottawa, ON, Canada",IEEE Transactions on Wireless Communications,"8 Dec 2017","2017","16","12","8261","8274","Visible light communication-based schemes utilizing LED identifiers are among the most popular candidate solutions for indoor localization applications. In this paper, we design a comprehensive imaging visible light positioning system, which exploits off-the-shelf LED lamps and commercial user equipment employing a rolling shutter aided CMOS image sensor. More specifically, we first introduce an asynchronous oversampled multi-image detection scheme inspired by the rationale of Miller coding, which efficiently solves the synchronization problem in transmissions of LED identifiers. Then, a discrete Fourier transform aided LED flicker frequency detection algorithm is detailed for robust single-image detection. Furthermore, we extend the proposed method to a space-time-multiplexing framework, which improves the overall transmission rate and solves the problem of detecting the user's moving direction. The notable advantages of the new solution are demonstrated through both practical measurements and computer simulations, exhibiting a robust transmit distance beyond three meters for continuous frames.","1558-2248","","10.1109/TWC.2017.2759763","Science and Technology Program Project of Guangdong province(grant numbers:2016B090918109); Innovation Team Project of SYSU-CMU Shunde International Joint Research Institute(grant numbers:20150401); General Project of National Natural Science Foundation of China(grant numbers:61771499); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8064212","Visible light communication;visible light positioning;CMOS image sensor;imaging receiver;space-time multiplexing;light-emitting diode","LED lamps;Optical receivers;Optical imaging;Smart phones","","13","","31","IEEE","10 Oct 2017","Dec. 2017","","IEEE","IEEE Journals"
"Secure MIMO Visible Light Communication System Based on User's Location and Encryption","F. I. K. Mousa; N. Al Maadeed; K. Busawon; A. Bouridane; R. Binns","Faculty of Engineering and Environment, Northumbria University, Newcastle Upon Tyne, U.K.; Department of Computer science and Engineering, Qatar University, Doha, Qatar; Faculty of Engineering and Environment, Northumbria University, Newcastle Upon Tyne, U.K.; Faculty of Engineering and Environment, Northumbria University, Newcastle Upon Tyne, U.K.; Faculty of Engineering and Environment, Northumbria University, Newcastle Upon Tyne, U.K.",Journal of Lightwave Technology,"27 Dec 2017","2017","35","24","5324","5334","Visible light communication systems are rapidly growing research areas with wide applications ranging from illumination and data communication. To achieve high data rates in such systems, a number of techniques have been employed such as equalization of transmission signals, deployment of complex data modulation and the use of multiple input multiple output (MIMO) systems. However, security in wireless telecommunication systems is a common concern. This paper proposes a secure MIMO-VLC system that relies on the position of the user by incorporating a new modified version of the Rivest-Shamir-Adleman (RSA) technique for encrypting the transmitted data in the media access control MAC layer. The performance of the positioning method is evaluated showing a positioning accuracy of less than 5 cm for a signal-to-noise ratio of 15 dB. Furthermore, the ability of the proposed system to control the size of the encrypted cell, depending on the application environment, is demonstrated.","1558-2213","","10.1109/JLT.2017.2761301","Northumbria University, U.K.; Azzaytuna University, Libya; Ministry of Higher Education of Libya; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8063317","Cryptography, decryption, encryption, encrypted cell, indoor positioning, light emitting diodes, localization, MIMO, received signal strength indication, RSA algorithm;trilateration method, visible light communication (VLC)","Receivers;Optical transmitters;MIMO;Cryptography;Mathematical model;Channel estimation","","22","","34","IEEE","9 Oct 2017","15 Dec.15, 2017","","IEEE","IEEE Journals"
"WinIPS: WiFi-Based Non-Intrusive Indoor Positioning System With Online Radio Map Construction and Adaptation","H. Zou; M. Jin; H. Jiang; L. Xie; C. J. Spanos","Department of Electrical Engineering and Computer Sciences, University of California at Berkeley, Berkeley, CA, USA; Department of Electrical Engineering and Computer Sciences, University of California at Berkeley, Berkeley, CA, USA; College of Electrical Engineering and Automation, Fuzhou University, Fuzhou, China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Department of Electrical Engineering and Computer Sciences, University of California at Berkeley, Berkeley, CA, USA",IEEE Transactions on Wireless Communications,"8 Dec 2017","2017","16","12","8118","8130","WiFi fingerprinting-based indoor positioning system (IPS) has become the most promising solution for indoor localization. However, there are two major drawbacks that hamper its large-scale implementation. First, an offline site survey process is required which is extremely time-consuming and labor-intensive. Second, the RSS fingerprint database built offline is vulnerable to environmental dynamics. To address these issues comprehensively, in this paper, we propose WinIPS, a WiFi-based non-intrusive IPS that enables automatic online radio map construction and adaptation, aiming for calibration-free indoor localization. WinIPS can capture data packets transmitted in existing WiFi traffic and extract the RSS and MAC addresses of both WiFi access points (APs) and mobile devices in a non-intrusive manner. APs can be used as online reference points for radio map construction. A novel Gaussian process regression model is proposed to approximate the non-uniform RSS distribution of an indoor environment. Extensive experiments were conducted, which demonstrated that WinIPS outperforms existing solutions in terms of both RSS estimation accuracy and localization accuracy.","1558-2248","","10.1109/TWC.2017.2757472","Republic of Singapore National Research Foundation (NRF) through a grant to the Berkeley Education Alliance for Research in Singapore for the Singapore-Berkeley Building Efficiency and Sustainability in the Tropics Program; Republic of Singapore NRF(grant numbers:NRF2013EWT-EIRP04-012,NRF2011NRF-CRP001-090); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8057286","Indoor positioning system (IPS);radio map construction and adaptation;WiFi;Gaussian process regression","Wireless fidelity;Indoor environments;Real-time systems;Databases;Wireless communication;IP networks;Mobile handsets","","174","","34","IEEE","3 Oct 2017","Dec. 2017","","IEEE","IEEE Journals"
"Characteristic Modeling of TOA Ranging Error in Rotating Anchor-Based Relative Positioning","P. Wang; J. He; L. Xu; Y. Wu; C. Xu; X. Zhang","School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China",IEEE Sensors Journal,"10 Nov 2017","2017","17","23","7945","7953","In this paper, we describe a rotating anchor-based positioning method using time of arrival (TOA) measurements to obtain the relative positional relationship between two locators, which can help a rescuer to efficiently determine the direction to a trapped person or help a lost person to find the direction to an exit in first responder applications. Since the TOA ranging error of this special scenario cannot be modeled by the distributions proposed for traditional fixed anchor-based indoor geolocation, a new characteristic model based on the α-stable distribution is presented for rotating anchor-based relative positioning. The model is verified by the Kolmogorov-Smirnov hypothesis and Akaike weights and compared with the traditional distributions. Moreover, the parameters of the model are used to improve the direction identification accuracy, further reflecting the value of the model.","1558-1748","","10.1109/JSEN.2017.2757700","National Natural Science Foundation of China projects(grant numbers:61671056,61302065,61304257,61402033); Beijing Natural Science Foundation project(grant numbers:4152036); Fundamental Research Funds for the Central Universities(grant numbers:FRF-TP-15-026A2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8052460","TOA ranging;relative positioning;rotating anchor;direction identification;α-stable distribution","Distance measurement;Rotation measurement;Measurement uncertainty;Atmospheric measurements;Position measurement;Buildings;Geology","","14","","38","IEEE","28 Sep 2017","1 Dec.1, 2017","","IEEE","IEEE Journals"
"Indoor Localization with Smartphones: Harnessing the Sensor Suite in Your Pocket","C. Langlois; S. Tiku; S. Pasricha","Otter Products, LLC; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins; Colorado State University, Fort Collins",IEEE Consumer Electronics Magazine,"22 Sep 2017","2017","6","4","70","80","The need for indoor localization systems that can provide reliable access to location information in areas that are not serviced sufficiently by a global positioning system (GPS) has continued to grow. There are a wide variety of use cases for this localization data and increasing interest from industry, academia, and government agencies that has fueled research in this area. Smartphones are uniquely positioned to be a critical part of a localization solution based on the proliferation of these devices and the diverse array of sensors and radios that they contain. In this article, the capabilities of these sensors are explored along with the benefits and drawbacks of each for localization. Various methods for employing these sensors are surveyed. Many localization systems currently being explored utilize a combination of complimentary methods to enhance accuracy and reliability and decrease energy consumption of the overall system. Several of these localization frameworks are also explored. Finally, we describe the major challenges that are being faced in current research on indoor localization with smartphones, as they are critical for charting the path for future advances in indoor localization.","2162-2256","","10.1109/MCE.2017.2714719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8048717","","Sensors;Smart phones;Wireless fidelity;Bluetooth;Magnetometers;Microphones;Cameras;Mobile radio management","","49","","37","IEEE","22 Sep 2017","Oct. 2017","","IEEE","IEEE Magazines"
"BEACON TECHNOLOGY WITH IoT AND BIG DATA","N. Stein; S. Urbanski","Indoo.rs GmbH, Brunn am Gebirge, Austria; Indoo.rs Inc., Palo Alto, CA, USA",Internet of Things and Data Analytics Handbook,"","2017","","","267","282","The history of beacons starts a long time ago as a way to signal over long distances using fire or later light houses. Beacons, as pertains to the Internet of Things (IoT), started with bluetooth and accelerated with advancement to bluetooth low energy (BLE), now referred to as bluetooth smart. The bluetooth protocol has been around for many years enabling wireless transfer of data including both audio and video by the creation of a sharable wireless personal network. The data attained from a person's corporate ID can be combined with information about their movement, who they are meeting with, and cross referenced against other members of their team. Big data is about using large data sets to predict and reveal patterns in human behavior. This is where indoor location and positioning can help everything from Marketers to UN peace keepers understand situations better and react accordingly.","","9781119173601","10.1002/9781119173601.ch16","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8044207.pdf&bkn=8040335&pdfType=chapter","","Protocols;Bluetooth;Batteries;Mobile communication;Browsers;Uniform resource locators;Hardware","","1","","","","22 Sep 2017","","","Wiley","Wiley Telecom eBook Chapters"
"Smart Lighting","H. Song; R. Srinivasan; T. Sookoor; S. Jeschke",NA; NA; NA; NA,"Smart Cities: Foundations, Principles, and Applications","","2017","","","697","723","This chapter discusses the concept of smart lighting in smart cities, its development, and its applications. The development of smart lighting technique consists of two stages. The first stage is that the conventional bulbs are replaced by the new technology, light‐emitting diodes (LEDs). The second stage of development of smart lighting is the lighting control algorithm. Adaptive lighting control solutions are the aims for this stage to make smart lighting system have higher performance efficiency, satisfy users' illumination requirements, and provide wireless network connections. Smart lighting technique is one of the most significant branches in smart cities, which can be used in many aspects such as dimmable outdoor environment lighting, vehicle safety, indoor illumination and communications, smart lighting positioning, and so on. The chapter also introduces indoor smart lighting communication principles, power allocation algorithms, and practice considerations. It further defines smart lighting system as a combination system, which includes illumination, safety alarm, positioning, and communication.","","9781119226413","10.1002/9781119226444.ch24","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8044289.pdf&bkn=8040330&pdfType=chapter","","Lighting;Smart cities;Energy consumption;Light emitting diodes;Wireless sensor networks;Visible light communication","","","","","","22 Sep 2017","","","Wiley","Wiley Telecom eBook Chapters"
"Introduction","A. Aragon-Zavala",Tecnológico de Monterrey,Indoor Wireless Communications: From Theory to Implementation,"","2017","","","1","6","This introduction presents an overview of the key concepts discussed in the subsequent chapters of this book. The book aims at presenting methods and techniques of how in‐building coverage can be enhanced relative to that provided by the existing (predominantly macrocell‐based) networks at predominantly a technical level but including also some commercial level detail. New technologies do provide opportunities to significantly reduce the cost of provision, but significant work remains to encourage widespread roll‐out of these technologies, including consumer understanding, commercial incentives and regulatory clarity. The book reviews some of these issues, illustrating some concepts with case studies to make understanding much easier. It presents in a simple and complete way the physics of radio propagation inside buildings as well as methods to design and plan indoor networks, considering various technologies and a handful of mathematical models to use.","","9781119004554","10.1002/9781119004547.ch1","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8045258.pdf&bkn=8040454&pdfType=chapter","","Wireless communication;Buildings;Wireless fidelity;Mobile computing;Macrocell networks;Indoor radio communication","","","","","","22 Sep 2017","","","Wiley","Wiley Telecom eBook Chapters"
"Human‐Centric IoT Networks","S. Dixit; R. Prasad","Nokia Research Center, 5 Wayside Road, Burlington, MA 01803, USA; NA",Human Bond Communication: The Holy Grail of Holistic Communication and Immersive Experience,"","2017","","","71","86","The current Internet of Things (IoT) concept is characterized with billions and billions of devices interworking through a myriad of technologies for the delivery of smart personalized services and applications. At the center of these is the human user who drives his/her own interconnected cluster. It can be expected in the future that the number of such clusters will grow exponentially, leading to an ultra‐dense environment of interconnected devices belonging to the same or different clusters with the human user the center point for the information being sensed, gathered and processed.This Chapter proposes a new approach to dealing with the expected complexity of beyond 2050 IoT networks based on the concept of macro‐simplicity. We propose a probabilistic macrolevel model that abstracts the complexity of the underlying micro‐elements, such as the heterogeneity of the interconnected devices and wireless technologies employed, and the dynamics of the network topology and scenarios to derive a high level model that builds on simple macro‐level laws but sufficiently addresses all the micro characteristics of the complex IoT networks.","","9781119341468","10.1002/9781119341451.ch5","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8044311.pdf&bkn=8040301&pdfType=chapter","","Complexity theory;Intelligent sensors;Internet;Smart phones;Network topology;Wireless communication","","","","","","22 Sep 2017","","","Wiley","Wiley Telecom eBook Chapters"
