"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Instability Live Signal of Access Points in Indoor Positioning Using Particle Swarm Optimization and K-Nearest Neighbor (PSO-KNN)","D. Abidin; F. Aziz; R. F. Malik; S. Nurmaini; J. Jasmir; Y. Pratama; A. S. Al-Khaleefa; M. R. Ahmad","STIKOM Dinamika Bangsa, Jambi, Indonesia; University of Sriwijaya, Palebang, Indonesia; University of Sriwijaya, Palebang, Indonesia; University of Sriwijaya, Palebang, Indonesia; STIKOM Dinamika Bangsa, Jambi, Indonesia; STIKOM Dinamika Bangsa, Jambi, Indonesia; Universiti Teknikal Malaysia, Melaka, Malaysia; Universiti Teknikal Malaysia, Melaka, Malaysia","2019 International Conference on Informatics, Multimedia, Cyber and Information System (ICIMCIS)","6 Feb 2020","2019","","","7","10","Nowadays, the technology of object position estimation has developed significantly, with the existence of the fingerprint technique as a method of estimating position. This study discusses the object position estimation in the room with a value RSSI as an indicator and Access Point as a research parameter. The algorithm used to determine RSS Fingerprint in this study is Particle Swarm Optimization and K-Nearest Neighbor. Position estimation is conducted at building of Faculty of Computer Science, Universitas Sriwijaya. The estimated position results are obtained by comparing training data with testing data. The results of this study using the PSO-KNN algorithm have an accuracy rate of 70% with using 3 Access Point and 65% with using 6 Access Point. So, the reduction of parameters can become the solution of accuracy. Using of 6 Access Points which is not completely stable to check instability live signal of those combining method using Particle Swarm Optimization (PSO) and K-Nearest Neighbor (KNN).","","978-1-7281-2930-3","10.1109/ICIMCIS48181.2019.8985193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8985193","Position Estimation;RSSI;RSS Fingerprint","Computer science;Accuracy;Multimedia systems;Estimation;Training data;Nearest neighbor methods;Fingerprint recognition;Particle swarm optimization;Informatics;Testing","","","","12","IEEE","6 Feb 2020","24-25 Oct. 2019","24-25 Oct. 2019","IEEE","IEEE Conferences"
"Design of an Indoor Localization System based on WLAN for Assisting Victim’s Evacuation Process","V. Mutiawani; C. T. Nazila; K. Saputra; A. Mabrina","Informatics Department, Syiah Kuala University, Banda Aceh, Indonesia; Informatics Department, Syiah Kuala University, Banda Aceh, Indonesia; Informatics Department, Syiah Kuala University, Banda Aceh, Indonesia; Informatics Department, Syiah Kuala University, Banda Aceh, Indonesia",2019 2nd International Conference on Applied Information Technology and Innovation (ICAITI),"6 Feb 2020","2019","","","6","10","Disaster can cause damage to the buildings and can make the victims trapped inside the buildings. During this time, the rescuer team will try to evacuate the victims despite the difficulties in finding out the exact number of victims and the location of victims. This research is carried out to solve that problem by implementing an indoor localization system. Indoor localization system aims to find out person or object location using frequency emitted by wireless devices. This research will use WLAN-based indoor localization technology to design a smartphone application that can be used during a victim’s evacuation process from inside of a building. Positioning using WLAN technology or Wi-Fi can utilize Receive Signal Strength (RSS) to get the victim’s position. The victim’s estimated position will be calculated by using Euclidean distance to find the coordinates of every points in a building and the coordinate of victim. The victim’s coordinate will be stored in database server so that the data will be available and can still be accessed by the rescue team even though the building has been damaged. The design of the indoor localization system will be implemented as an Android application that is still under development.","","978-1-7281-3018-7","10.1109/ICAITI48442.2019.8982147","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8982147","indoor localization system;WLAN;fingerprinting;Euclidean distance;victim’s evacuation","Location awareness;Wireless communication;Technological innovation;Disasters;Buildings;Euclidean distance;Fingerprint recognition;Servers;Information technology;Wireless fidelity","","5","","26","IEEE","6 Feb 2020","21-22 Sept. 2019","21-22 Sept. 2019","IEEE","IEEE Conferences"
"Design of Fire Emergency Command System Based on Cloud Platform","H. Ma; H. Liu; Y. Shi","Information Engineering School, Beijing Institute of Fashion Technology, Beijing, China; Information Engineering School, Beijing Institute of Fashion Technology, Beijing, China; Information Engineering School, Beijing Institute of Fashion Technology, Beijing, China","2019 IEEE 3rd Advanced Information Management, Communicates, Electronic and Automation Control Conference (IMCEC)","6 Feb 2020","2019","","","1324","1327","With the developments of communication network, wireless sensor network and multi-network integration technologies, in the fire emergency command information construction, a large number of monitoring, control and real-time information generated data will form a considerable data set, the fire emergency command system.The data collection and data processing of the architecture poses even greater challenges. In order to meet the challenges of the massive data storage technology, through the analysis of the source and characteristics of the massive data of fire emergency management, the design of the fire emergency command system based on the cloud platform; we use soft switch technology, container virtualization and cluster technology to build a variety of functions Distributed, soft, and easy to manage distributed soft switch cluster. The application scheme of sensor network and positioning technology in fire emergency command is discussed. Finally, an intelligent command and control system that integrates multiple data such as communication, drone, sensor and control terminal is established to realize ""a map of situation and deal with a game of chess"".","","978-1-7281-0513-0","10.1109/IMCEC46724.2019.8983962","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8983962","emergency command;system architecture;cloud platform;fire emergency management","Cloud computing;Wireless sensor networks;Soft switching;Systems architecture;Reliability theory;Emergency services;Reliability engineering;Real-time systems;Virtualization;Monitoring","","","","6","IEEE","6 Feb 2020","11-13 Oct. 2019","11-13 Oct. 2019","IEEE","IEEE Conferences"
"An IoT-based Emergency Evacuation System","I. A. Zualkernan; F. A. Aloul; V. Sakkia; H. A. Noman; S. Sowdagar; O. A. Hammadi","American University of Sharjah, Sharjah, UAE; American University of Sharjah, Sharjah, UAE; American University of Sharjah, Sharjah, UAE; American University of Sharjah, Sharjah, UAE; American University of Sharjah, Sharjah, UAE; American University of Sharjah, Sharjah, UAE",2019 IEEE International Conference on Internet of Things and Intelligence System (IoTaIS),"6 Feb 2020","2019","","","62","66","During a fire emergency, most people tend to panic and head towards a known exit that is not necessarily the best option. Therefore, a system that dynamically directs people to the safest exit is needed to reduce congestion, speed up the evacuation process and to save lives. This paper presents a system that uses IoT technologies to track location of the fire and building occupants, and then directs the occupants smartly towards a safe exit. The system uses Bluetooth Low Energy (BLE) beacons for indoor localization using the occupant's mobile phones. The system also tracks areas of danger using smoke and temperature sensors. For resiliency in face of a fire, the system uses multiple networks including WiFi and the DigiMesh. A publish/subscribe architecture using an MQTT broker was implemented. In case of a fire, occupants can use a smart mobile application that provides the occupants with a live map of the current danger levels within the building. In addition, smart exit signs are deployed throughout the building that dynamically change their state based on location of the fire to guide the occupants to safety. Real-time information gathered from sensors and occupants is also provided to emergency response services. The proposed system can be scaled to a city-wide emergency network.","","978-1-7281-2516-9","10.1109/IoTaIS47347.2019.8980381","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8980381","BLE;MQTT;iBeacon;evacuation;emergency;robust;DigiMesh;fire;safety;ad-hoc networks;smoke;localization;indoor navigation;mobile phones","Temperature sensors;Location awareness;Buildings;Mobile handsets;Real-time systems;Mobile applications;Middleware;Wireless fidelity;Intelligent sensors;Resilience","","37","","16","IEEE","6 Feb 2020","5-7 Nov. 2019","5-7 Nov. 2019","IEEE","IEEE Conferences"
"SurfCNN: A descriptor enhanced convolutional neural network","A. M. Elmoogy; X. Dong; T. Lu; R. Westendorp; K. Reddy","Electrical and Computer Engineering, University of Victoria, Victoria, BC, Canada; Electrical and Computer Engineering, University of Victoria, Victoria, BC, Canada; Electrical and Computer Engineering, University of Victoria, Victoria, BC, Canada; Fortinet, Burnaby, BC, Canada; Fortinet, Burnaby, BC, Canada","2019 IEEE Pacific Rim Conference on Communications, Computers and Signal Processing (PACRIM)","6 Feb 2020","2019","","","1","5","Adding an image descriptor to the input significantly enhances the performance of a convolutional neural network. By incorporating Speeded Up Robust Feature (SURF) descriptors for indoor localization applications, we report a simpler convolutional neural network with fast training speed and outstanding accuracy and without the need for a pretrained network in contrast to the state of art.","2325-0445","978-1-7281-2794-1","10.1109/PACRIM47961.2019.8985026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8985026","CNN;SURF;localization","Location awareness;Training;Computers;Accuracy;Art;Signal processing;Real-time systems;Convolutional neural networks","","2","","47","IEEE","6 Feb 2020","21-23 Aug. 2019","21-23 Aug. 2019","IEEE","IEEE Conferences"
"Real Time Asset Tracking using BLE Beacons","S. Naik; R. Phadnis; N. Sharma; M. Parmar","SARDAR PATEL INSTITUTE OF TECHNOLOGY, Mumbai; SARDAR PATEL INSTITUTE OF TECHNOLOGY, Mumbai; SARDAR PATEL INSTITUTE OF TECHNOLOGY, Mumbai; SARDAR PATEL INSTITUTE OF TECHNOLOGY, Mumbai",2019 Global Conference for Advancement in Technology (GCAT),"3 Feb 2020","2019","","","1","4","BLE Beacon stands for Bluetooth Low Energy Beacon. Often used for asset tracking and indoor positioning, the beacons can communicate with receivers and the user through Bluetooth. The system designed utilizes BLE beacons to primarily measure Random Signal Strength (RSSI) values of the beacon with respect to the receiver. These values can further be used to calculate the approximate distance of the beacon from the receiver. The RSSI values are communicated to the computational interface from the receiver using the MQTT protocol. The distance is calculated via a formula derived using linear regression. The approximate position of the beacon in a given space is calculated using a hybrid version of the algorithm of trilateration.","","978-1-7281-3694-3","10.1109/GCAT47503.2019.8978304","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8978304","BLE Beacon;trilateration;hybrid trilateration;algorithm;plot-on-graph;receiver;MQTT","","","8","","6","IEEE","3 Feb 2020","18-20 Oct. 2019","18-20 Oct. 2019","IEEE","IEEE Conferences"
"A Bluetooth Location-based Indoor Positioning System for Asset Tracking in Warehouse","C. K. M. Lee; C. M. Ip; T. Park; S. Y. Chung","Department of Industrial and Systems Engineering, The Hong Kong Polytechnic University, Hong Kong, China; Department of Industrial and Systems Engineering, The Hong Kong Polytechnic University, Hong Kong, China; Department of Industrial and Systems Engineering, Soongsil University, Korea; Department of Industrial and Systems Engineering, The Hong Kong Polytechnic University, Hong Kong, China",2019 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),"3 Feb 2020","2019","","","1408","1412","In recent year, with the development of mobile device and wireless communication, the concept of Internet of things (IoT) emerges and extensive research and development of IoT application enables the real-time indoor localization for asset tracking through wireless sensor network. Many studies have focused on the positioning technology using Global Positioning System (GPS), Radio Frequency Identification (RFID) and ZigBee, but little attention has been paid on the industrial application of low-cost Bluetooth location-based indoor positioning system in asset localization. In this paper, a Bluetooth location-based indoor positioning system is proposed for warehouse asset tracking purpose to achieve a cost-effective asset management solution.","2157-362X","978-1-7281-3804-6","10.1109/IEEM44572.2019.8978639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8978639","Positioning technology;Bluetooth Low Energy Beacons;Asset tracking;Asset management;Internet of things","Location awareness;Bluetooth;Noise;Metals;Real-time systems;Asset management;Internet of Things;Indoor positioning systems;Radiofrequency identification;Global Positioning System","","42","","7","IEEE","3 Feb 2020","15-18 Dec. 2019","15-18 Dec. 2019","IEEE","IEEE Conferences"
"An Approach to Improve Location Accuracy in Non-Line-of-Sight Scenarios using Floor Plans","B. J. Silva; G. P. Hancke","Dept. of Electrical, Electronic and Computer Engineering, University of Pretoria, Pretoria; Dept. of Computer Science, City University of Hong Kong, Hong Kong",2019 IEEE 17th International Conference on Industrial Informatics (INDIN),"30 Jan 2020","2019","1","","1715","1718","Accurate indoor positioning is challenging due to non-line-of-sight (NLOS) conditions which cause ranging and location errors. This paper proposes an iterative algorithm to improve location accuracy in NLOS conditions caused by through-the-wall (TTW) propagation. The proposed algorithm uses a floor plan with details of walls’ locations and dimensions. The algorithm reduces the NLOS range between a tag and anchors iteratively, resulting in a final location that is closer to the tag’s true location than the NLOS estimated location. It is shown that the algorithm can reduce the impact of NLOS conditions on location accuracy significantly.","2378-363X","978-1-7281-2927-3","10.1109/INDIN41052.2019.8972048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8972048","localization;non-line-of-sight;wireless sensor networks.","Location awareness;Wireless sensor networks;Accuracy;Distance measurement;Iterative methods;Informatics;Floors","","3","","15","IEEE","30 Jan 2020","22-25 July 2019","22-25 July 2019","IEEE","IEEE Conferences"
"Intelligent Construction Site: On Low Cost Automated Indoor Localization Using Bluetooth Low Energy Beacons","B. Badihi; J. Zhao; S. Zhuang; O. Seppänen; R. Jäntti","Department of Communication and Networking, Aalto University, Espoo, Finland; Department of Civil Engineering, Aalto University, Espoo, Finland; Department of Civil Engineering, Aalto University, Espoo, Finland; Department of Civil Engineering, Aalto University, Espoo, Finland; Department of Civil Engineering, Aalto University, Espoo, Finland",2019 IEEE Conference on Wireless Sensors (ICWiSe),"30 Jan 2020","2019","","","29","35","The construction jobsites are highly dynamic environments involved with labor-intensive and manual tasks that suffer from inefficiency and mis-management. To remedy these issues, production control within the scope of lean construction has been a hot topic in academia and industry. To this end, we have developed a real-time coordination-based tracking system using low-cost Bluetooth Low Energy beacons. This system is implemented according to the trilateration method in order to acquire the real-time location of resources and movement trajectory in the construction jobsites. The prototype is tested and implemented in the real construction site in China. The results show that the implemented tracking system can be used in the construction sites depending on the accuracy level required in the project.","","978-1-7281-3312-6","10.1109/ICWISE47561.2019.8971829","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8971829","intelligent construction site;indoor positioning;Bluetooth Low Energy;Onsite management;automated tracking system","Location awareness;Wireless communication;Wireless sensor networks;Tracking;Prototypes;Production control;Real-time systems;Sensor systems;Trajectory;Bluetooth Low Energy","","8","","28","IEEE","30 Jan 2020","19-21 Nov. 2019","19-21 Nov. 2019","IEEE","IEEE Conferences"
"RoboMapper: An Automated Signal Mapping Robot for RSSI Fingerprinting","T. Serif; O. K. Perente; Y. Dalan","Computer Engineering Department, Yeditepe University, Istanbul, Turkey; Computer Engineering Department, Yeditepe University, Istanbul, Turkey; Computer Engineering Department, Yeditepe University, Istanbul, Turkey",2019 7th International Conference on Future Internet of Things and Cloud (FiCloud),"30 Jan 2020","2019","","","364","370","With the ever-increasing numbers of mobile devices, location-based services became a crucial part of mobile development. Many indoor location detection systems are developed to solve positioning problem where satellite-based solutions prone to failure. Among many proposed solutions, fingerprinting technique proved to be the most reliable approach for indoor location. However, it comes with a cost; it entails a time-consuming learning phase which should be repeated many times during the system's life time to preserve system accuracy. Thus, we propose an automated signal mapping robot called RoboMapper to alleviate time-consuming nature of the learning phase of fingerprinting technique. With the help of its accurate distance keeping mechanisms, RoboMapper can construct the signal map of the environment so that the created map can be used for user positioning. Our findings indicate that using RoboMapper 2.68-meter positioning accuracy with 70% probability can be achieved.","","978-1-7281-2888-7","10.1109/FiCloud.2019.00060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8972828","Location detection, RSSI, indoor positioning, fingerprinting, signal map","","","8","","15","IEEE","30 Jan 2020","26-28 Aug. 2019","26-28 Aug. 2019","IEEE","IEEE Conferences"
"Indoor Mapping and Positioning using Augmented Reality","I. A. Koc; T. Serif; S. Gören; G. Ghinea","Dept. of Computer Engineering, Yeditepe University, Istanbul, Turkey; Dept. of Computer Engineering, Yeditepe University, Istanbul, Turkey; Dept. of Computer Engineering, Yeditepe University, Istanbul, Turkey; Dept. of Computer Science, Brunel University London, Middlesex, UK",2019 7th International Conference on Future Internet of Things and Cloud (FiCloud),"30 Jan 2020","2019","","","335","342","Location-based services are becoming an important part of life and there is an increasing demand for indoor positioning. Combination of GPS and mobile cellular networks has solved the problem for outdoor environments. However, the same level of precision has not been achieved for indoor location estimation. The problem of locating an indoor environment has been studied only recently. Much research contributed to the innovative concept of an indoor positioning system. Considering the cost and the effort involved in the existing location estimation approaches, Augmented Reality (AR) based positioning method is one of the most promising methods to determine the location of a mobile device. Accordingly, in this paper, we propose, implement, and evaluate an AR-based location estimation smartphone application that can be used indoors. The evaluation results show indicate that the proposed application can estimate the location in small areas with an error-rate of 0.31 meters and in large areas with error-rate of 7.8 meters.","","978-1-7281-2888-7","10.1109/FiCloud.2019.00056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8972861","Augmented Reality, Mapping, Location Detection, Indoor Positioning, Beacon","","","5","","14","IEEE","30 Jan 2020","26-28 Aug. 2019","26-28 Aug. 2019","IEEE","IEEE Conferences"
"ARKit as indoor positioning system","R. Cervenak; P. Masek","Department of Telecommunications, Brno University of Technology, Brno, Czech Republic; Department of Telecommunications, Brno University of Technology, Brno, Czech Republic",2019 11th International Congress on Ultra Modern Telecommunications and Control Systems and Workshops (ICUMT),"30 Jan 2020","2019","","","1","5","This paper describes the possibilities of indoor space mapping and user movement tracking using augmented reality technologies. The state-of-the-art options for indoor navigation are discussed, including the one, when the sensors deployed on a regular smartphone, are utilized. One way is to use data from accelerometer, gyroscope, and magnetometer sensors. When combined with the analysis of the image from the camera, we can get a relatively accurate result of the device’s position and motion in the real world. This is what offer today’s frameworks ARKit on iOS and ARCore on Android. Technologies such as GPS are suitable to use for an outdoor environment and do not work indoor. For indoor positioning, we can use beacons, but it required additional hardware and setup. The paper discusses the possibility of their use to analyze movement in space without using other navigation technologies. Emphasis is placed on optimizing the algorithms created to track device position in space. Paper on the end mentions possible use cases to use the developed algorithm.","2157-023X","978-1-7281-5764-1","10.1109/ICUMT48472.2019.8970761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8970761","augmented reality;arkit;indoor positioning system","Accuracy;Tracking;Magnetic sensors;Space mapping;Position measurement;Cameras;Telecommunications;Augmented reality;Indoor positioning systems;Smart phones","","8","","10","IEEE","30 Jan 2020","28-30 Oct. 2019","28-30 Oct. 2019","IEEE","IEEE Conferences"
"Improved Fingerprint Localization Algorithm based on Channel State Information","L. Yin; T. Jiang; Z. Deng; Z. Wang","School of Electronic Engineering, Beijing University of Posts and Telecommunication, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunication, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunication, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunication, Beijing, China",2019 IEEE 1st International Conference on Civil Aviation Safety and Information Technology (ICCASIT),"30 Jan 2020","2019","","","171","175","At present, most indoor localization technologies based on Wi-Fi relay on received signal strengths. Due to the interferences of multipath and environment noise, the localization accuracies of these methods are not high enough. The channel state information (CSI) can describe channel state more accurate and has a stronger stability, which is dramatically suitable to localization. This paper proposes an improved fingerprint localization algorithm based on CSI, which combines the RSSI-distance and CSI model jointly. With the distances from APs to the point to be located, this algorithm narrows the matching range and reaches a higher localization accuracy. Then, to better evaluate the influence of the support vector machine’s (SVM) key parameters on positioning error by the fingerprint database and online data, a sample capacity expansion method is further proposed. The experiment and simulation results show that the localization accuracy with CSI outperforms that with RSSI. And the proposed algorithm improves the performance of SVM algorithm based on CSI.","","978-1-7281-2598-5","10.1109/ICCASIT48058.2019.8973203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8973203","Indoor localization;CSI;RSSI;Distance estimation;Support vector machine","Location awareness;Support vector machines;Accuracy;Simulation;Fingerprint recognition;Vectors;Stability analysis;Channel state information;Wireless fidelity;Thermal stability","","3","","16","IEEE","30 Jan 2020","17-19 Oct. 2019","17-19 Oct. 2019","IEEE","IEEE Conferences"
"Novel Velocity Update Applied for IMU-based Wearable Device to Estimate the Vertical Distance","T. N. Do; U. -X. Tan","Faculty of Engineering (FoE), Van Lang University (VLU), Ho Chi Minh City, Vietnam; Pillar of Engineering Product Development (EPD), Singapore University of Technology and Design (SUTD), Changi, Singapore","2019 1st International Conference on Electrical, Control and Instrumentation Engineering (ICECIE)","30 Jan 2020","2019","","","1","4","The demand for indoor localization that does not rely on the presence of any external infrastructure had been increasing. In general, an indoor localization system was required to be precise, highly accurate and reliable. In this paper, we presented and analyzed an indoor localization wearable device that was capable of positioning people while riding in an elevator. The inertial measurement unit (IMU) was utilized with an embedded system on the device. Current approaches involving IMU mounted on a pedestrian's body generally estimated the displacement on the ground only (in two dimensions). Thinking of a wearable device to estimate the vertical distance for elevator riding and with the fact that there are different levels of height for different buildings, a new algorithm was proposed to estimate distance in vertical direction when people riding in an elevator. The proposed algorithm was based on the double integrating process from global acceleration with gravity removal in which the velocity and distance are updated in periods that the vertical acceleration oscillates around Zero level. Experiments with a wearable device which was designed based on the IMU model MPU9150, Arduino board and wireless Xbee took place for riding in an elevator. Experimental results contained device's attitude, vertical distance and time stamp. They were recorded online wirelessly via Xbee devices into an *txt file. Experiments in this work include riding up and down in an elevator. They were repeated to collect data for evaluation by root mean square error (RMSE) computation based on the ground-truth. The experimental results demonstrated RMSE of 0.77%, 0.88%, 1.66% riding in an elevator through one floor only, riding in an elevator through multiple floors while stopping at each floor, riding in an elevator through 40 floors, respectively.","","978-1-7281-3939-5","10.1109/ICECIE47765.2019.8974671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8974671","Zero velocity intervals update;inertial navigation;level height estimation","Location awareness;Wireless communication;Accuracy;Estimation;Inertial navigation;Elevators;Wearable devices;Root mean square;Floors;Gravity","","4","","19","IEEE","30 Jan 2020","25-25 Nov. 2019","25-25 Nov. 2019","IEEE","IEEE Conferences"
"Deep Convolutional Auto-Encoder based Indoor Light Positioning Using RSS Temporal Image","Z. Wang; X. Zhang; W. Wang; L. Shi; C. Huang; J. Wang; Y. Zhang","Institut supérieur d’ électronique de, Paris, France; Institut supérieur d’ électronique de, Paris, France; Institut supérieur d’ électronique de, Paris, France; Institut supérieur d’ électronique de, Paris, France; Institut supérieur d’ électronique de, Paris, France; Department of Electronic Engineering, University of Tsinghua, China; Department of Electronic Engineering, University of Leicester, UK",2019 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"30 Jan 2020","2019","","","1","5","Visible light communication is a promising candidate for achieving low-cost, high data rate and massive coverage in future wireless network. To fulfill the multimedia or broadcasting service, the prerequisite is to determine the user's position. However, traditional RSS fingerprint based positioning approach suffers the random signal fluctuation problem which significantly limits the positioning performance. To tackle this problem, this paper presents a deep learning scheme which utilize a regression DNN combined with convolutional auto-encoder (CAE) to provide robust indoor positioning. Instead of using the separate fluctuated RSS reading for positioning, the proposed method takes the RSS temporal image (RTI) composed from a set of consecutive RSS readings as input. By leveraging the spatial and temporal dependency of RTI data with stacked denoising CAE, the proposed network is expected to learn more complex and consistent features from the fluctuating RSS readings and perform better location estimation. Simulation results have shown that the proposed method is capable of providing more stable positioning result from fluctuating RSS data than traditional DNN based method.","2155-5052","978-1-7281-2150-5","10.1109/BMSB47279.2019.8971861","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8971861","Visible Light Communication;Received Signal Strength (RSS);Convolutional Auto-Encoder;Deep learning","Deep learning;Fluctuations;Convolution;Simulation;Wireless networks;Position measurement;Fingerprint recognition;Vectors;Multimedia communication;Visible light communication","","6","","24","IEEE","30 Jan 2020","5-7 June 2019","5-7 June 2019","IEEE","IEEE Conferences"
"High Accuracy Indoor Visible Light Positioning Considering the Shapes of Illuminators","H. Zhao; J. Wang; R. Liu","Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",2019 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"30 Jan 2020","2019","","","1","4","The indoor visible light positioning (VLP) system is a strong candidate for future indoor positioning solutions with the fast development of visible light communications systems. Most of the VLP algorithms are based on a simple model which considers the illuminator as a dot, ignoring its true geometric shape. Since a lot of illuminators are in different shapes, the VLP algorithms failing to consider the real geometric shapes of illuminators suffer from precision degradation. In this paper, a novel indoor VLP algorithm considering the real geometric shapes of illuminators is proposed. Simulation results cohere with the theoretical analysis demonstrate the precision of the proposed algorithm. The average positioning error of the proposed algorithm is approximately 0.8 cm under noiseless cases, much higher accuracy than the 32 cm average error by VLP algorithms ignoring the true geometric shapes of illuminators.","2155-5052","978-1-7281-2150-5","10.1109/BMSB47279.2019.8971950","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8971950","visible light positioning;geometric shapes;illuminators","Degradation;Accuracy;Shape;Simulation;Shape measurement;Position measurement;Approximation algorithms;Multimedia communication;Indoor positioning systems;Visible light communication","","6","","12","IEEE","30 Jan 2020","5-7 June 2019","5-7 June 2019","IEEE","IEEE Conferences"
"New synchronization method for UWB TDOA based localization system utilizing two reference nodes","V. Djaja-Josko","Institute of Radioelectronics and Multimedia Technology, Faculty of Electronics and Information Technology, Warsaw University of Technology, Warsaw, Poland",2019 27th Telecommunications Forum (TELFOR),"30 Jan 2020","2019","","","1","4","Nowadays indoor localization systems are getting more and more attention as there is a rising need for indoor location-based services. Different approaches to this problem can be found in the literature, with the UWB (ultrawideband) technique being one of the most promising. Most commonly it utilizes measurement of TDOA (Time Difference of Arrival) between the tag and the fixed-positioned, synchronized nodes. In the paper a novel approach to the synchronization of the anchor nodes is presented, which uses two reference nodes. Synchronization method is described along with the derivation of TDOA estimation equations and discussion on performed experimental verification.","","978-1-7281-4790-1","10.1109/TELFOR48224.2019.8971098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8971098","indoor localization;two-reference nodes synchronization;ultrawideband","","","1","","15","IEEE","30 Jan 2020","26-27 Nov. 2019","26-27 Nov. 2019","IEEE","IEEE Conferences"
"A Testbed Implementation of Localization in Wireless Heterogeneous Networks","U. Altun; S. Büyükçorak; G. K. Kurt","Department of Electronics and Communication Engineering, Istanbul Technical University, Istanbul, Turkey; Department of Electronics and Communication Engineering, Trakya University, Edirne, Turkey; Department of Electronics Engineering, Gebze Technical University, Kocaeli, Turkey",2019 27th Telecommunications Forum (TELFOR),"30 Jan 2020","2019","","","1","4","This paper considers a WiFi based indoor localization algorithm for heterogeneous networks (HetNets). The given localization algorithm is based on the better modeling of the signal propagation in the wireless environment and proposed in the literature for homogeneous networks. Those studies prove the performance improvement of the lognormal mixture shadowing model over the classical shadowing models for homogeneous networks. Based on this, we extend those results to heterogeneous networks and test the proposed algorithm with experimental setup. The testbed implementation confirms that the taking the information from multiple networks into account shows better localization performance than the individual networks.","","978-1-7281-4790-1","10.1109/TELFOR48224.2019.8971319","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8971319","Indoor localization;heterogeneous networks;lognormal mixture shadowing;testbed implementation","Location awareness;Wireless communication;Accuracy;Estimation;Heterogeneous networks;Telecommunications;ITU;Wireless fidelity;Shadow mapping","","","","20","IEEE","30 Jan 2020","26-27 Nov. 2019","26-27 Nov. 2019","IEEE","IEEE Conferences"
