"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Approaches for device-free multi-user localization with passive RFID","B. Wagner; D. Timmermann","Universitat Rostock, Rostock, Mecklenburg-Vorpommern, DE; Universitat Rostock, Rostock, Mecklenburg-Vorpommern, DE",International Conference on Indoor Positioning and Indoor Navigation,"10 Jul 2014","2013","","","1","6","User localization information is an important data source for ubiquitous assistance in smart environments and other location aware systems. Mostly there is a need for non-invasive, wireless, privacy preserving technologies. Device-free localization approaches (DFL) provide these advantages with no need for user-attached hardware. A common goal within the research of DFL technologies is the distinction and tracking of multiple users in an indoor scenario. In our recent work we show that DFL approaches utilizing completely passive RFID transponders can localize one person very precisely. In this work we show basic approaches and conduct first experiments in an indoor room DFL scenario for proof of concept and validation. We show that it is possible to distinguish between two users with reasonable precision and computation demand.","","978-1-4799-4043-1","10.1109/IPIN.2013.6851521","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6851521","DFL;RFID;Indoor Localization;Smart Environments;Pervasive Computing;Wireless","Transponders;Estimation;Antenna measurements;Passive RFID tags;Position measurement;Vectors","","15","","","IEEE","10 Jul 2014","28-31 Oct. 2013","28-31 Oct. 2013","IEEE","IEEE Conferences"
"Simple indoor routing on SVG maps","J. Ohrt; V. Turau","Technische Universitat Hamburg, Hamburg, Hamburg, DE; Technische Universitat Hamburg, Hamburg, Hamburg, DE",International Conference on Indoor Positioning and Indoor Navigation,"10 Jul 2014","2013","","","1","6","Until now no general applicable technology for indoor localization has prevailed. Similarly, there are many approaches to model buildings for indoor navigation being developed. Most of them are very expensive to apply. This work presents a tool for graphically adding navigational data to existing maps. It further demonstrates how to use the created map for routing as pure web application which can be embedded in smartphone applications and used with any positioning technology. As SVG is used as format for the map, it analyses performance of rendering and manipulating SVGs on different devices. We show that even large maps can be displayed on current mobile Android devices sufficiently fast for usage as indoor navigation application.","","978-1-4799-4043-1","10.1109/IPIN.2013.6851432","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6851432","","Routing;Navigation;Buildings;Androids;Humanoid robots;Loading;Smart phones","","4","","","IEEE","10 Jul 2014","28-31 Oct. 2013","28-31 Oct. 2013","IEEE","IEEE Conferences"
"SensMap: Web framework for complex visualization of indoor & outdoor sensing systems","M. Simek; L. Mraz; K. Oguchi","Vysoke uceni technicke v Brne, Brno, MoravskoslezskÃ½, CZ; Vysoke uceni technicke v Brne, Brno, MoravskoslezskÃ½, CZ; Seikei Daigaku, Musashino, Tokyo, JP",International Conference on Indoor Positioning and Indoor Navigation,"10 Jul 2014","2013","","","1","5","Technology of Wireless Sensor Networks as a part of Internet of Things world has experienced very dramatic development boom in recent decades. One can say that technology for smart sensing, even the wireless one is already in its mature state. With the huge mass of IoT data that will appear in the Internet in the next years, the rise of novel web-cloud services has been fomented. In this paper we introduce novel web-based Visualization Framework called SensMap that serves for user-friendly interpretation of IoT data stored in the Xively web-cloud. The SensMap framework offers three different visualization perspectives based on the location of sensor devices. These perspectives together with the operation fundamentals of the SensMap are introduced within this paper.","","978-1-4799-4043-1","10.1109/IPIN.2013.6851425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6851425","component;visualization;wireless sensor networks;Internet of Things;Outdoor;Indoor;Topology;web-cloud","Data visualization;Sensors;Buildings;Wireless sensor networks;Network topology;Feeds;XML","","6","","","IEEE","10 Jul 2014","28-31 Oct. 2013","28-31 Oct. 2013","IEEE","IEEE Conferences"
"Filterless multi-band location receiver","P. Topham; Chunhua Yang; G. Osler; B. Morrison","Centre for Software Reliability, Newcastle upon Tyne, Newcastle upon Tyne, GB; CSR, Cowley Road, Cambridge CB4 0WZ, UK; Centre for Software Reliability, Newcastle upon Tyne, Newcastle upon Tyne, GB; Centre for Software Reliability, Newcastle upon Tyne, Newcastle upon Tyne, GB",1st Annual Active and Passive RF Devices Seminar,"26 Jun 2014","2013","","","43","46","This paper describes a location receiver utilising GSM, operating on all the four bands allocated worldwide. The design eliminates the need for SAW filters or RF switches and the procedure is described for using the input matching components to give adequate selectivity. Results are presented which show this low-cost approach can give adequate sensitivity while rejecting blocking signals from nearby transmitters.","","978-1-84919-793-9","10.1049/ic.2013.0246","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6842470","Location;GNSS;GSM;Diplexer","","","","","","","26 Jun 2014","29-29 Oct. 2013","29-29 Oct. 2013","IET","IET Conferences"
"AENS: Accurate and Efficient Mobile Phone Indoor Navigation System without WiFi","Z. Xu; R. Wang; F. Li; Y. Huang","School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; Xinjiang University of Finance and Economics, Urumqi, Xinjiang, CN; School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China","2013 IEEE 11th International Conference on Dependable, Autonomic and Secure Computing","26 Jun 2014","2013","","","25","30","As the indoor location-based services are widely used in daily life, we all call for precise localization and low energy consumption application. Besides, getting location information in a short re-sponse time remains a problem in indoor navigation. In this pa-per, we present an accurate and efficient indoor navigation sys-tem called AENS, which only needs available sensors in off-the-shelf smartphones such as accelerometer and gyroscope, completely avoid using energy hungry WiFi module. Combined with simple local map information, AENS is able to guide user to find destinations. The System utilizes those sensors to do Dead-Reckoning dynamically and in real-time, then fitting the predict-ed trajectories to the map information. We evaluate the system in our university library. The result shows that AENS successfully guides the tester to the specified destination, and for every critical node the average localization error is within one-meter.","","978-1-4799-3381-5","10.1109/DASC.2013.33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6844333","Indoor navigation;dead-reckoning;wifi-free;mobile phone","Navigation;IEEE 802.11 Standards;Gyroscopes;Trajectory;Mobile handsets;Sensors;Accelerometers","","","","21","IEEE","26 Jun 2014","21-22 Dec. 2013","21-22 Dec. 2013","IEEE","IEEE Conferences"
"Fuzzy Logic Based Compensated Wi-Fi Signal Strength for Indoor Positioning","A. Olowolayemo; A. O. M. Tap; T. Mantoro","Intelligent Environment Research Group, International Islamic University Malaysia; NA; Faculty of Science and Technology, University Surya, Jakarta",2013 International Conference on Advanced Computer Science Applications and Technologies,"19 Jun 2014","2013","","","444","449","Work in indoor positioning so far broadly relies on either signal propagation models or location fingerprinting. The former approach has inherent modelling complexity as a result of intervening walls and movement in the environment which, impacts the accuracy of such models. The latter approach on the other hand, is acclaimed to give better accuracy. However, for it to be used, an added overhead of surveying history data of a calibration of every indoor environment is required. Moreover, if any of the mobile Access Points (APs) included in the surveyed history data is down for any reason, the result of the location fingerprinting approach is impacted. This work proposes an indoor location determination approach that uses Fuzzy Weighted Aggregation of Received Signal Strengths (RSS) of Wi-Fi signals with Compensated Weighted Attenuation Factor (CWAF) in the form of fuzzy weighted signal quality and noise. The results are compared with locations away from APs with actual physical measurement in the environmental location to verify accuracy. The performance of the proposed algorithm shows that if the normalized weighted signal strength is properly compensated with weighted signal quality and noise, the approach offers a more computationally efficient positioning with adequate accuracy for indoor localization.","","978-1-4799-2758-6","10.1109/ACSAT.2013.93","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6836622","Indoor positioning;Received Signal Strength (RSS);Fuzzy Weighted Average;Compensated Weighted Attenuation Factor (CWAF)","Accuracy;Noise;Attenuation;Mathematical model;Computational modeling;Floors;Equations","","2","","23","IEEE","19 Jun 2014","23-24 Dec. 2013","23-24 Dec. 2013","IEEE","IEEE Conferences"
"Time Reversal and Fast Marching Method Applied in Wireless Indoor Positioning","G. Chen; W. Wang; L. Wang","Chongqing University of Posts and Telecommunications, Chongqing, China; Chongqing University of Posts and Telecommunications, Chongqing, China; Chongqing University of Posts and Telecommunications, Chongqing, China",2013 International Conference on Computer Sciences and Applications,"19 Jun 2014","2013","","","102","105","Multipath effect is the main factor for a precise channel model in an indoor environment. Time reversed (TR) wireless indoor positioning method has been validated to effectively reduce signals fading or time delay affected by multipath effect. However, without a prior known channel model, the accuracy of TR method will be seriously deteriorated. To solve the shortcoming of a general TR method in an unknown channel model application, we present a combining Time Reversal and Fast Marching Method (TR-FMM) positioning method. This method locates a target with two stages. In stage one, the precise channel model of an indoor environment is estimated by FMM and simultaneous algebraic reconstruction technique (SART). In this stage, the Time of Flight (TOF) information generated by some fixed spatial position anchors are used to fulfill the indoor channel model estimation, then the needed channel impulse response (CIR) for TR method will be obtained based on the estimated channel model. In stage two, with the obtained CIR, any new joint mobile target will be accurately located by a general TR wireless indoor positioning method. Simulative results depict the positioning deviation is less than 6cm for a newly joined mobile target with 1cm scale in a moderate complex indoor configure, and the accuracy of the positioning is improved 14 times comparing to a general TR method. The positioning time in stage 2 is less than 12 minutes in a PC with 1.6 GHz dual CPUs and 2G Bytes memory. The proposed method has great advantage in high accuracy and low complexity for wireless indoor positioning system.","","978-0-7695-5125-8","10.1109/CSA.2013.30","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6835556","Wireless Indoor Positioning;Fast Marching Method;Simultaneous Algebraic Reconstruction Technique;Time Reversal","Wireless communication;Electromagnetics;Permittivity;Channel models;Accuracy;Transmitters;Antennas","","","","7","IEEE","19 Jun 2014","14-15 Dec. 2013","14-15 Dec. 2013","IEEE","IEEE Conferences"
"Visible light ID system for indoor localization","S. Ayub; S. Kariyawasam; M. Honary; B. Honary","Lancaster University, Lancaster, Lancashire, GB; HW Communications, Lancaster, UK; HW Communications, Lancaster, UK; Lancaster University, Lancaster, Lancashire, GB","5th IET International Conference on Wireless, Mobile and Multimedia Networks (ICWMMN 2013)","12 Jun 2014","2013","","","254","257","In recent years visible light communication (VLC) has been matured as an emerging wireless optical technology. Main attraction of VLC is its dual functionality of providing illumination and data from the same light bulb. VLC has been considered for many application areas for its unique characteristics, where this work introduces VLC for novel indoor positioning and navigation architecture. To establish this novel architecture, VLC ID transmission method with digital mapping has been introduced. Proposed solution provides accurate and reliable positioning by using dual functionality light bulbs without installation of additional hardware infrastructure in the buildings. Additionally, this work shows a VLC augmented architecture with existing wireless radio frequency (RF) technologies for indoor tracking applications.","","978-1-84919-726-7","10.1049/cp.2013.2419","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6827836","Visible Light ID;Tracking;Navigation;Digital Map","","","9","","","","12 Jun 2014","22-258 Nov. 2013","22-258 Nov. 2013","IET","IET Conferences"
"Indoor Location Search Based on Subarea Fingerprinting and Curve Fitting","S. Zhou; B. Wang; Y. Mo; X. Deng; L. T. Yang","The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China; The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China; The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China; The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China; The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China",2013 IEEE 10th International Conference on High Performance Computing and Communications & 2013 IEEE International Conference on Embedded and Ubiquitous Computing,"12 Jun 2014","2013","","","2258","2262","Indoor localization has become a hot topic thanks to the fast development of wireless local area networks. The basic localization scheme can be divided into two approaches: fingerprint-based and lateration-based. In this paper, we propose a novel localization method that combines the fingerprint method and lateration method. Fingerprint-based method is first used for sub area determination and lateration method is then used to estimate the mobile coordinate. Simulation results show that our proposed method is quite effective, and can achieve localization improvement of 34% and 71%, compared with the traditional fingerprint method and a peer lateration method.","","978-0-7695-5088-6","10.1109/HPCC.and.EUC.2013.324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6832207","Indoor localization;fingerprinting;curve fitting;location search","Mobile communication;Attenuation;Conferences;Fingerprint recognition;Indoor environments;Equations;Mathematical model","","4","","14","IEEE","12 Jun 2014","13-15 Nov. 2013","13-15 Nov. 2013","IEEE","IEEE Conferences"
"Placement of Access Points for Indoor Wireless Coverage and Fingerprint-Based Localization","Q. Chen; B. Wang; X. Deng; Y. Mo; L. T. Yang","The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China; The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China; The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China; The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China; The Department of Electronics and Information Engineering, Huazhong University of Science and Technology (HUST), Wuhan, China",2013 IEEE 10th International Conference on High Performance Computing and Communications & 2013 IEEE International Conference on Embedded and Ubiquitous Computing,"12 Jun 2014","2013","","","2253","2257","In the past, indoor wireless access systems had been designed mainly from the radio coverage perspective. Recently, fingerprint-based localization has also been proposed as another popular application for such access systems. However, few has been studied in the network design for both coverage and localization at the same time. This paper proposes a novel network design for guaranteeing radio coverage and maximizing fingerprint difference. The proposed scheme consists of two stages: The first stage finds the minimum number of access points and their locations to guarantee the desired coverage ratio by using an iterative search algorithm, The second stage uses the simulated annealing to further optimize the deployment so that the fingerprint difference can be maximized without compromising the coverage requirement. Our simulation results show that the proposed scheme can guarantee coverage requirement and provide higher localization accuracy.","","978-0-7695-5088-6","10.1109/HPCC.and.EUC.2013.323","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6832206","AP placement;Fingerprint;Indoor Localization;Coverage","Partitioning algorithms;Wireless communication;Optimized production technology;Conferences;Accuracy;Artificial neural networks","","24","1","18","IEEE","12 Jun 2014","13-15 Nov. 2013","13-15 Nov. 2013","IEEE","IEEE Conferences"
"An Algorithmic and Systematic Approach for Improving Robustness of TOA-Based Localization","Y. Wang; L. Song","Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China; Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China",2013 IEEE 10th International Conference on High Performance Computing and Communications & 2013 IEEE International Conference on Embedded and Ubiquitous Computing,"12 Jun 2014","2013","","","2066","2073","Indoor localization using Time-of-Arrival (TOA) of ultrasound is accurate, but remarkable errors may occur occasionally due to effects by indoor environment issues, such as when ultrasound propagates in Non-Line-Of-Sight (NLOS) paths, or synchronization signal is interfered by background signals. This paper presents an algorithmic and systematic approach to address these issues to improve robustness of ultrasound TOA positioning. We firstly show from an optimization point of view that NLOS detection problem is NP-hard. We propose a novel clustering and filtering (COFFEE) algorithm to conduct density-based clustering iteratively on a bipartite graph model, which enables accurate, robust positioning and efficient NLOS outlier detection. Then, we develop a systematic method to address the robust time synchronization problem, which is called first-falling-edge time synchronization. It guarantees robust time synchronization even in severe interference environments. Both the COFFEE algorithm and the robust synchronization scheme are developed and implemented in a ultrasound positioning prototype called Dragon. Extensively simulations and experiments in Dragon show that the proposed methodologies outperform the robustness performances of the state-of-the-art methods, which demonstrate great improvements in various interference scenarios.","","978-0-7695-5088-6","10.1109/HPCC.and.EUC.2013.297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6832180","","Synchronization;Receivers;Robustness;Ultrasonic imaging;Distance measurement;Clustering algorithms;Radio frequency","","6","29","17","IEEE","12 Jun 2014","13-15 Nov. 2013","13-15 Nov. 2013","IEEE","IEEE Conferences"
