"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Simultaneous Crowd Estimation in Counting and Localization Using WiFi CSI","H. Choi; T. Matsui; S. Misaki; A. Miyaji; M. Fujimoto; K. Yasumoto","Nara Institute of Science and Technology, Nara, Japan; Nara Institute of Science and Technology, Nara, Japan; Nara Institute of Science and Technology, Nara, Japan; Nara Institute of Science and Technology, Nara, Japan; Nara Institute of Science and Technology, Nara, Japan; Nara Institute of Science and Technology, Nara, Japan",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","In the field of crowd estimation, most non-visual approaches confine their objective to only crowd counting, whereas there are a number of vision-based researches which can estimate both the number and location of people. By observation, we figured out that the WiFi channel state information (CSI) also contains the potential characteristics for both estimations. In this paper, we propose a user-device-free simultaneous crowd estimation system that enables both crowd counting and localization simultaneously, by WiFi CSI and Machine Learning. The originality of this study is that we leverage the CSI bundles as the source for extracting features that contain characteristics depending on the dynamic state (counting) and static state (localization). By experiments during three different-time sessions, we confirm that we could achieve up to 94% counting accuracy and 95% localization accuracy by k-fold cross-validation.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662572","Japan Society for the Promotion of Science; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662572","crowd estimation;counting;localization;channel state information;WiFi;device-free;machine learning","Location awareness;Wireless communication;Wireless sensor networks;Indoor navigation;Estimation;Machine learning;Feature extraction","","13","","16","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Adaptive procedure for indoor localization using LoRa devices","L. Bornholdt; S. Kaven; V. Skwarek","Digital Business Processes RTC, Hamburg University of Applied Sciences, Hamburg, Germany; Digital Business Processes RTC, Hamburg University of Applied Sciences, Hamburg, Germany; Digital Business Processes RTC, Hamburg University of Applied Sciences, Hamburg, Germany",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Indoor positioning is a challenging topic - especially for sensor nodes in spatial areas or buildings. By now only few publications are available for LoRaWAN-based localisation due to different challenges such as a poor signal-noise-ratio or hierarchical system architectures. The following paper presents a multi-step-approach with a dynamic optimal algorithm selection for LoRaWAN networks with a modified stack for direct peer communication. With slightly increased computational effort on the peers, a deviation of below 5m could be achieve d without extensive offline environmental surveying. We examine several filtering and compensation, and selection algorithms to minimize the influence of measurement errors. However, the primary advantage of the method is the small number of anchor nodes required due to the high range of the transmitters. The LoRa transmitters’ overall low acquisition and maintenance costs make the approach interesting for applications in large rooms where the accuracy of about ten meters is sufficient. We demonstrate this potential with a series of conducted experiments.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662624","LoRa;LoRaWAN;mesh;localization;indoor positioning;RSSI","Meters;Location awareness;Measurement errors;Filtering;Transmitters;Heuristic algorithms;Filtering algorithms","","4","","23","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Active Learning with Data Distribution Shift Detection for Updating Localization Systems","J. Barrows; V. Radu; M. Hill; F. Ciravegna","University of Sheffield; University of Sheffield; Dstl, UK; University of Sheffield",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Maintaining smartphone indoor localization systems operational and accurate is challenging. Landmark and WiFi based systems rely on up-to-date reference points and radio maps. These are expensive to refresh for most current systems because of the exhaustive site surveys these rely on. Any physical change in the environment may cause unpredictable transformation in the radio propagation medium or it may affect the typical navigation paths inside the building. Active Learning (AL) involves human intervention in annotating sensor samples collected from the target environment. However, the burden on users to perform this manual task should be minimized to make the approach more user-friendly. We propose a solution that improves AL by involving the users only when sensor data deviates from what is expected at a location. Our solution analyses the confidence of location estimations in the environment. We propose a robust data distribution shift detector that looks at several levels in our location estimation neural network to determine the confidence of predictions. During the training stage, the model builds high confidence for estimations in the areas where data is available. We show that data from outside the training distribution is detected as anomaly, which triggers the AL to prompt the user for her current location as label. These annotated samples and other augmented data are then used to update the location estimation model.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662543","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662543","indoor localization;active learning;data distribution shift;estimation confidence","Training;Location awareness;Neural networks;Estimation;Detectors;Radio propagation;Data models","","2","","29","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"BIPS: Building Information Positioning System","M. J. L. Lee; H. Y. Ho; L. -T. Hsu; S. L. M. Au","Department of Aeronautical and Aviation Engineering, The Hong Kong Polytechnic University (PolyU); Department of Aeronautical and Aviation Engineering, The Hong Kong Polytechnic University (PolyU); Department of Aeronautical and Aviation Engineering, The Hong Kong Polytechnic University (PolyU); Department of Aeronautical and Aviation Engineering, The Hong Kong Polytechnic University (PolyU)",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","7","With the rise of digital twins and smart cities, Building Information Modelling have been widely adopted by the construction industry from design, construction to operation & maintenance. We present a BIPS (Building Information Positioning System) method which integrates a smartphone VPS (visual positioning system) based on the BIM models, and VO (visual odometry) for the indoor positioning. Firstly, the smartphone images and sensor measurements are sent to a server. In the server, the VPS utilizes computer vision algorithms to extract semantics from the smartphone images. Then, the smartphone image semantics are compared with the BIM semantics. The hypothesized position candidates are distributed in the BIM model. The candidate with the maximum likelihood is regarded as the VPS heading and position estimation. An extended Kalman filter is then used to integrate the VPS with VO, where the former and latter provide measurement and propagation models, respectively. According to the simulation result, the proposed BIPS proves effective in an indoor environment, being capable of improving indoor positioning accuracy to about 1 meter.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662575","Visual Positioning System;Indoor Positioning;Kalman Filter;BIM;Semantics","Meters;Visualization;Smart cities;Simulation;Computational modeling;Semantics;Position measurement","","5","","13","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Accuracy-Aware Compression of Channel Impulse Responses using Deep Learning","T. Altstidl; S. Kram; O. Herrmann; M. Stahlke; T. Feigl; C. Mutschler","Precise Positioning and Analytics Department, Fraunhofer Institute for Integrated Circuits IIS, Nürnberg, Germany; Institute of Information Technology, Friedrich-Alexander-University Erlangen-Nürnberg (FAU), Germany; Precise Positioning and Analytics Department, Fraunhofer Institute for Integrated Circuits IIS, Nürnberg, Germany; Precise Positioning and Analytics Department, Fraunhofer Institute for Integrated Circuits IIS, Nürnberg, Germany; Precise Positioning and Analytics Department, Fraunhofer Institute for Integrated Circuits IIS, Nürnberg, Germany; Precise Positioning and Analytics Department, Fraunhofer Institute for Integrated Circuits IIS, Nürnberg, Germany",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Ultra-wideband (UWB) systems based on Channel State Information (CSI) estimate the position of mobile nodes within an environment by using Channel Impulse Responses (CIRs) of multiple stationary nodes. These contain spatial information caused by environment interactions such as reflections and scattering. To estimate positions from CSI of stationary nodes, we must transmit them to a centralized node. This introduces considerable communication overhead.We present a large-scale study to determine whether CSI can be compressed into a small set of underlying latent variables that describe the most valuable information. We evaluate multiple neural network architectures containing encoding (compressing) and decoding (reconstructing) components and compare them to the state-of-the-art compression techniques Discrete Cosine Transform (DCT) and Discrete Wavelet Transform (DWT). We show that fully connected autoencoders achieve the lowest error, outperforming both DCT and DWT. Further experiments prove that the reconstructed CSI can be used for positioning with only mild performance deterioration at a compression of >97% and even when trained on a different environment.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662545","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662545","Compression;Channel Impulse Response;Channel State Information;DCT;DWT;(Variational) Autoencoder","Training;Neural networks;Scattering;Transforms;Reflection;Discrete wavelet transforms;Decoding","","4","","50","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Evolutionary-Inspired Strategy for Particle Distribution Optimization in Auxiliary Particle Filtering Algorithm Based Indoor Positioning","N. Zhou; L. Lau; R. Bai; T. Moore","International Doctoral Innovation Centre, University of Nottingham Ningbo China, Ningbo, China; Department of Land Surveying and Geo-Informatics, The Hong Kong Polytechnic University, Hong Kong, China; School of Computer Science, University of Nottingham Ningbo China, Ningbo, China; Nottingham Geospatial Institute, University of Nottingham, Nottingham, UK",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Particle filter (PF) has been widely used in the target state and position estimations owing to its superiority in tackling the complicated nonlinear problems with arbitrary distributions. As an advanced PF algorithm, Sequential Importance Resampling (SIR) has been widely used for indoor positioning. Since the proposal density of SIR is independent of measurement, the algorithm is vulnerable to outliers. Although the Auxiliary SIR (ASIR) overcomes this problem by performing a two-stage sampling, its positioning accuracy is degraded when the process noise in the filter is large. In order to tackle this problem, an improved ASIR named evolutionary-strategy-integrated ASIR algorithm (EASIR) is proposed in this paper for accuracy improvement in indoor positioning. Tests are carried out for assessing the positioning performance of the proposed algorithm, and positioning accuracy and computation efficiency are considered as the performance metrics in the assessment. Comparing with the SIR and ASIR, the results show that the EASIR achieves better positioning accuracy when the same number of particles are used for data processing and has better robustness when the process noise in the filter is large. Moreover, the computation efficiency of EASIR is generally affordable for real-time applications.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662586","Engineering and Physical Sciences Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662586","Auxiliary Sequential Importance Resampling (ASIR);evolutionary algorithm (EA);indoor positioning;particle filter (PF);Ultrawide band (UWB)","Indoor navigation;Estimation;Filtering algorithms;Real-time systems;Robustness;Particle filters;Classification algorithms","","2","","18","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Detecting socially occupied spaces with depth cameras: evaluating location and body orientation as relevant social features","V. A. L. Sosa-León; A. Schwering","Spatial Intelligence Lab, University of Münster, Münster, Germany; Spatial Intelligence Lab, University of Münster, Münster, Germany",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Studying people's movement and social interaction in indoor spaces requires detecting where and when interactions happen. So far, sensor-based systems for detecting interactions focused on identifying physically occupied spaces, i.e., spaces determined by the presence of physically measurable objects. In contrast, our goal is to detect socially occupied spaces, i.e., spaces occupied not by people but by social interactions that they support. We focus on detecting F-Formations, a representation of the space structure between two or more potentially interacting building occupants. We propose a system that uses infrared depth cameras to anonymously derivate body orientation from skeleton joints. The orientation of the shoulders and spine, together with the face orientation and the temporal information on occupants' walking trajectories, is used to calculate the body orientation from which socially occupied space is identified. In a user study evaluating the system, we collected data in 32 patterns within two distinct cases: individuals and dyads and evaluated the system's accuracy. The evaluation included the intended orientation and the socially accepted orientation. Experimental results show accuracy well above 90% for assessing the socially-relevant body orientation. Our algorithm to detect body orientation contributes to the automated detection of socially occupied spaces. The system shows potential to detect more complex social structures. This would have an impact on research areas that study group interactions within complex indoor settings.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662607","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662607","body orientation;depth camera;F-Formation;social interaction;Kinect v2;socially occupied space;physically occupied space;social feature;orientation;location","Legged locomotion;Refining;Merging;Cameras;Skeleton;Trajectory;Synchronization;Object recognition;Detection algorithms;Standards","","2","","28","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Design of an RFID-based positioning system for safety of personnel in nuclear facilities","V. Tormo; F. Seco; A. R. Jiménez","Center for Automation and Robotics, CSIC-UPM, Arganda del Rey, Spain; Center for Automation and Robotics, CSIC-UPM, Arganda del Rey, Spain; Center for Automation and Robotics, CSIC-UPM, Arganda del Rey, Spain",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Modern nuclear energy facilities are built with safety as a top priority. One of the main requirements of these installations is the control of the radiation doses received by workers or visitors. In the work presented here we propose a Local Positioning System based upon Radiofrequency Identification technology (termed RFID-LPS), which permits to determine and trace the physical location of all the staff in the facilities by means of radiofrequency (RF) signals exchanged between an emitter tag carried by the user and a set of receivers placed in known locations of the facility. The system is designed considering two distinctive features of the future facility IFMIFDONES (International Fusion Materials Irradiation Facility-DEMO Oriented Neutron Source): the high attenuation of the RF signals due to the building construction, and the expected ionizing radiation received by the electronic components, which could decrease their operating lifetime. The proposed system is based on RFID technology, as it is easy to deploy and robust, and may include component shielding to allow devices to resist the radiation levels expected in key areas of IFMIF-DONES (between 10 µGy/h and 100 mGy/h). We expect that the RFID-LPS system, complemented with other conventional access control systems such as access cards, will increase the safety of the personnel in IFMIF-DONES, monitoring and quantifying their exposition to radiation in an efficient way.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662629","Comunidad de Madrid; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662629","RFID technology;nuclear facilities;indoor positioning;radiation resistant electronics","Radio frequency;Resistance;Ionizing radiation;RF signals;Buildings;Resists;Attenuation","","2","","33","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Comparing and Evaluating Indoor Positioning Techniques","A. Raza; L. Lolic; S. Akhter; M. Liut","University of Toronto, Mississauga, Canada; University of Toronto, Mississauga, Canada; University of Toronto, Mississauga, Canada; University of Toronto, Mississauga, Canada",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Accurate indoor positioning has been the subject of investigation for many years. Modern smartphones have a wide suite of internal sensors that allow us to measure different signals. However, traditional positioning methods, such as GPS, typically fail when measurements are taken indoors. Many different solutions have been proposed that rely on various data inputs, including Wi-Fi and camera input. Some proposed methods have used auxiliary data inputs such as BLE Beacons. However, any auxiliary input would require additional infrastructure to purchase and maintain, increasing expenses. This paper explores a variety of indoor positioning techniques that do not require any additional infrastructure beyond what is typically found in a commercial environment. This research explores, implements, and measures, through standardized tests, Wi-Fi RSSI, RTT, and marker-based trilateration, as well as, fingerprinting with two separate machine learning models, and also tests an implementation of PoseNet. It compares and contrasts the various methods, categorizing them according to a proposed set of criteria for evaluating a commercially deployable indoor positioning solution. The paper closes with a brief summary of the techniques that were studied and proposes investigation into various related topics and improvements, as well as future directions.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662632","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662632","Augmented reality;Computer vision;Distance measurement;Indoor navigation;Machine learning;Neural networks;Pose estimation;Position measurement;Visual odometry;Wireless access point","Indoor navigation;Machine learning;Interference;Position measurement;Fingerprint recognition;Hardware;Sensors","","28","","55","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"SYLOIN: Measuring Angle of Arrival of LoRa signals using Software Defined Radio","Z. Hussein; S. Francois; B. Oumaya; V. Thierry","FEMTO-ST Institute, Univ. Bourgogne Franche-Comté, CNRS, UFC, Montbeliard, France; FEMTO-ST Institute, Univ. Bourgogne Franche-Comté, CNRS, UFC, Montbeliard, France; FEMTO-ST Institute, Univ. Bourgogne Franche-Comté, CNRS, UTBM, Belfort, France; IRIT-RMESS Institute, Univ. Toulouse, CNRS, IUT, UT2J, Blagnac, France",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Several radio frequency direction finding algorithms exist for Internet of Things (IoT) applications that use angle-of-arrival (AoA) measurements to estimate target position. However, providing reliable and accurate direction system capability still remains a challenge. In this paper, we are interested in measuring the angle-of-arrival (AoA) of LoRa RF signal by using a software-defined radio (SDR) platform implemented with antenna-array interferometry method. The proposed system can determine the node’s direction using only dual interferometry antenna. The two antennas are operated by an individual universal software radio peripheral (USRP) SDR receiver. Furthermore, a new paradigm of LoRa digital carrier signal detection is investigated using GNU Radio and USRP B210 operating at a center frequency of 868 MHz. We present a solution that builds on the LoRa modulation properties to determine the presence of the user’s signal in the channel. The phase difference of the detected signal received by the two-channel USRP B210 is used to estimate the node’s AoA. The entire experimental setup was implemented in the GNU Radio Companion (GRC) and measured in a 8m 8m office environment. The measurement results show an AoA ×with a mean error of less than 5 degrees approximately. We therefore believe that our AoA system can be easily calculated in real time without the need for complicated post-processing algorithms.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662518","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662518","Angle of Arrival (AoA);Antenna Array;Software-Defined Radio (SDR);Universal Software Radio Peripheral (USRP);GNU Radio;USRP B210;Long Range (LoRa)","Antenna measurements;Radio transmitters;Measurement uncertainty;Radio interferometry;Directive antennas;Real-time systems;Reliability","","6","","19","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Evaluation of the accuracy and precision of orientation determination in an indoor positioning system using infrastructure illumination and PSD sensors","Á. De-La-Llana-Calvo; J. -L. Lázaro-Galilea; A. Gardel-Vicente; I. Bravo-Muñoz; A. Alcázar-Fernández; A. Iamitchi; R. Gil-Vera; D. Hernández-Puerta","Department of Electronics, University of Alcalá, Spain; Department of Electronics, University of Alcalá, Spain; Department of Electronics, University of Alcalá, Spain; Department of Electronics, University of Alcalá, Spain; Department of Electronics, University of Alcalá, Spain; Department of Electronics, University of Alcalá, Spain; Department of Electronics, University of Alcalá, Spain; Department of Electronics, University of Alcalá, Spain",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","6","In indoor localization there are applications in which the orientation of the agent to be located is as important as knowing the position. In this paper we present the results of the orientation estimation from a Local Positioning System based on Position Sensitive Device (PSD) sensors and the visible light emitted from the illumination of the room in which it is located. The orientation estimation will require that the PSD sensor receives signal from 2 light sources simultaneously. As will be shown in the article, the error determining the rotation angle of the agent with the on-board sensor is less than 0.2 degrees. The accuracy of the measurement has been evaluated experimentally in a 2.5 m high ceiling room over an area of 2.2 m2 using geodetic measurement tools to establish the reference ground truth values.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662517","Indoor Positioning System;IPS;Position Sensitive Device;PSD;Visible Light Positioning;VLP;Angle of Arrival;AoA","Geometry;Area measurement;Lighting;Estimation;Receivers;Position measurement;Sensor systems","","1","","22","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Dioptra – A Data Generation Application for Indoor Positioning Systems","C. Pendão; I. Silva; A. Moreira; J. Torres-Sospedra","Algoritmi Research Center, University of Minho, Portugal; Algoritmi Research Center, University of Minho, Portugal; Algoritmi Research Center, University of Minho, Portugal; UBIK Geospatial Solutions S.L., Castellón, Spain",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Indoor Positioning Systems (IPSs) based on different approaches and technologies have been proposed to support localization and navigation applications in indoor environments. The fair benchmarking and comparison of these IPSs is a difficult task since each IPS is usually evaluated in very specific and controlled conditions and using private data sets, not allowing reproducibility and direct comparison between the reported results and other competing solutions. In addition, testing and evaluating an IPS in the real world is difficult and time-consuming, especially when considering evaluation in multiple environments and conditions. To enhance IPS assessment, we propose Dioptra, an open access and user-friendly application to support research, development and evaluation of IPSs through simulation. To the best of our knowledge, Dioptra is the first application specially developed to generate synthetic datasets to promote reproducibility and fair benchmarking between IPSs.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662585","Simulator;Indoor Navigation;Evaluation","Location awareness;Open Access;Indoor navigation;Benchmark testing;Reproducibility of results;Indoor environment;IP networks","","2","","24","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Received Signal Strength Visible Light Positioning-based Precision Drone Landing System","S. Bastiaens; J. Mommerency; K. Deprez; W. Joseph; D. Plets","INTEC - WAVES, Ghent University/Imec, Ghent, Belgium; INTEC - WAVES, Ghent University/Imec, Ghent, Belgium; INTEC - WAVES, Ghent University/Imec, Ghent, Belgium; INTEC - WAVES, Ghent University/Imec, Ghent, Belgium; INTEC - WAVES, Ghent University/Imec, Ghent, Belgium",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","The next-generation automated inventory management solution revolves around unmanned aerial drones that operate without any human intervention, including during (wireless) charging. As the inductive power transfer system’s efficiency depends on its coil alignment, a precision landing system is required that is lightweight, accurate, and of low-cost. This manuscript demonstrates the potential of received signal strength (RSS) Visible Light Positioning (VLP) with a single photodiode (PD), which is inherently lightweight. A landing system is proposed, in which a PD-equipped drone self-localises with respect to light-emitting diodes (LEDs) that are integrated into the landing zone. The LEDs are furthermore sequentially strung together to cut costs, thereby forming a LED strip. Automated measurements characterise the particular (propagation) challenges and the positioning performance of 3D VLP on a small scale, when mimicking drone landing on a flat surface or in a commercial funnel. For the flat surface, a 50 Hz update rate and a vertical range up to 1 meter, the target of a third quartile VLP-only positioning error bounded by 3.5 cm is attained with multilateration and a 6-element LED strip. The presence of the reflections-inducing drone funnel degrades the positioning performance significantly. However, a sufficient accuracy can still be reached. Both configurations exhibit larger errors close to the landing zone.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662584","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662584","Visible Light Positioning;VLP;3D;Received Signal Strength;RSS;Photodiode;Precision landing;Positioning","Meters;Strips;Three-dimensional displays;Transmitters;Receivers;Position measurement;Light emitting diodes","","9","","20","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Finding Optimal BLE Configuration for Indoor Positioning with Consumption Restrictions","F. J. Aranda; F. Parralejo; T. Aguilera; F. J. Álvarez; J. Torres-Sospedra","Sensory Systems Research Group, Universidad de Extremadura, Badajoz, Spain; Sensory Systems Research Group, Universidad de Extremadura, Badajoz, Spain; Sensory Systems Research Group, Universidad de Extremadura, Badajoz, Spain; Sensory Systems Research Group, Universidad de Extremadura, Badajoz, Spain; UBIK Geospatial Solutions S.L., Castellón, Spain",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","Bluetooth Low Energy (BLE) fingerprinting has gained a lot of research effort in recent years due to flexibility in both beacons placement and configuration. Different works have addressed the effect of the configuration parameters, mainly the transmission power (Tx) and period (Ts), over positioning accuracy but not on the system lifespan and the trade-off between these two. In this work, different configurations of one, three and six slots have been tested over the same experimental setup. Positioning accuracy was obtained using different variations of the Weighted k-Nearest Neighbours (Wk-NN) algorithm, and the system lifespan was estimated using the actual current consumption and transmission mechanism for each configuration. Experimental results have shown that Tx and the number of slots can be adjusted to optimize this trade-off; meanwhile, changes in Ts worsen Wk-NN results more than in the other parameters, showing that the minimum Ts is always the best option.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662563","European Regional Development Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662563","BLE;Indoor Positioning;Fingerprinting","Bluetooth;Indoor navigation;Current measurement;Estimation;Fingerprint recognition;Data collection;Battery charge measurement","","3","","31","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Measuring Uncertainty in Signal Fingerprinting with Gaussian Processes Going Deep","R. Guan; A. Zhang; M. Li; Y. Wang","Riemann Laboratory; Department of Computer Science and Technology, University of Cambridge; Riemann Laboratory; Riemann Laboratory",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","In indoor positioning, signal fluctuation is highly location-dependent. However, signal uncertainty is one critical yet commonly overlooked dimension of the radio signal to be fingerprinted. This paper reviews the commonly used Gaussian Processes (GP) for probabilistic positioning and points out the pitfall of using GP to model signal fingerprint uncertainty. This paper also proposes Deep Gaussian Processes (DGP) as a more informative alternative to address the issue. How DGP better measures uncertainty in signal fingerprinting is evaluated via simulated and realistically collected datasets.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662577","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662577","Indoor Positioning;Signal Fingerprinting;Gaussian Processes;Deep Gaussian Processes;Uncertainty;Heteroscedasticity","Uncertainty;Fluctuations;Indoor navigation;Measurement uncertainty;Gaussian processes;Fingerprint recognition;Position measurement","","8","","27","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
"Multidimensional In- and Outdoor Pedestrian Tracking using OpenStreetMap Data","K. Klipp; A. Kisand; J. Wortmann; I. Radusch","DCAITI Technische Universität Berlin, Berlin, Germany; DCAITI (alumni) Technische Universität Berlin, Berlin, Germany; DCAITI Fraunhofer FOKUS, Berlin, Germany; DCAITI Fraunhofer FOKUS, Berlin, Germany",2021 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"4 Jan 2022","2021","","","1","8","This paper presents a sensory and algorithmic solution to track and find pedestrians, particularly persons with dementia in combined outdoor and multi-level indoor environments. The shown solution uses on body MEMS sensors and doesn’t require any pre- installed infrastructure or specific measurements. It combines even rudimentary map data with a relative trajectory obtained from a foot sensor, absolute positions from a GNSS sensor and height change events triggered by a barometer in a probabilistic framework. The particle filter based implementation can adjust to varying level of detail in the available map data. Also with very basic building information from OpenStreetMap the achieved accuracy suffices to easily find persons in an unknown multilevel building. By providing high resolution map data the accuracy of the system can be improved, but it already performs sufficiently well with low detailed map data to be considered helpful in the investigated dementia use case and potential similar tracking problems.","2471-917X","978-1-6654-0402-0","10.1109/IPIN51156.2021.9662565","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9662565","Indoor Posititioning;Multilevel Tracking;Dementia;Inertial sensors;OSM","Legged locomotion;Global navigation satellite system;Buildings;Sensor fusion;Probabilistic logic;Sensors;Trajectory","","4","","23","IEEE","4 Jan 2022","29 Nov.-2 Dec. 2021","29 Nov.-2 Dec. 2021","IEEE","IEEE Conferences"
