"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"LTE IoT link budget and coverage performance in practical deployments","I. Z. Kovács; P. Mogensen; M. Lauridsen; T. Jacobsen; K. Bakowski; P. Larsen; N. Mangalvedhe; R. Ratasuk","Nokia Bell Labs, Aalborg, Denmark; Nokia Bell Labs, Aalborg, Denmark; Wireless Communication Networks, Aalborg University, Aalborg, Denmark; Wireless Communication Networks, Aalborg University, Aalborg, Denmark; Nokia, Wroclaw, Poland; Nokia, Copenhagen, Denmark; Nokia Bell Labs, USA; Nokia Bell Labs, USA","2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","15 Feb 2018","2017","","","1","6","This paper provides an updated analysis of link-budget and coverage performance for LTE IoT technologies: enhancements for machine type communications (eMTC) and narrowband Internet of Things (NB-IoT). Previous studies have used the 3GPP evaluations assumptions and have demonstrated the coverage capabilities of these technologies when they are independently deployed. Some operators are, however, likely to deploy dual-mode networks - eMTC and NB-IoT - with the intent of supporting different applications in the two systems. With all conditions being equal for the two systems in such a scenario, comparison of the eMTC and NB-IoT technologies then requires that all assumptions are aligned. This paper extends the previous studies with the assumptions aligned for eMTC and NB-IoT systems to provide a fair coverage performance comparison. The study shows that compared to the 3GPP assumption, under the aligned assumptions, both eMTC and NB-IoT can support up to 5dB and 3dB higher uplink coverage, respectively. We further show these link budget improvements yield significantly reduced LTE IoT coverage outage in two simulated scenarios based on real network deployments: a wide area rural case and an urban deep indoor case. The results further demonstrate the potential of these LTE IoT technologies in realistic network deployment conditions.","2166-9589","978-1-5386-3531-5","10.1109/PIMRC.2017.8292260","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8292260","","3GPP;Uplink;Long Term Evolution;Downlink;Couplings;Base stations;Internet of Things","","11","","11","IEEE","15 Feb 2018","8-13 Oct. 2017","8-13 Oct. 2017","IEEE","IEEE Conferences"
"An efficient database management for cloud-based indoor positioning using Wi-Fi fingerprinting","S. M. J. Sadegh; S. Shahidi; S. Valaee","University of Toronto, Toronto, ON, CA; Electrical and Computer Engineering Department, University of Toronto, Toronto, Canada; Electrical and Computer Engineering Department, University of Toronto, Toronto, Canada","2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","15 Feb 2018","2017","","","1","6","Wi-Fi fingerprinting is the most widely used technique for indoor localization of Android smartphones. This technique has been under intensive research recently and several methods have been investigated, ranging from traditional k-Nearest-Neighbors (kNN) to sophisticated methods based on neural networks and deep learning. In this paper, we investigate the problem of indoor localization using Wi-Fi fingerprinting in a large-scale schema, where instead of localizing the user on one floor or inside one building, the fingerprinting database includes thousands of buildings and/or Wi-Fi access points (AP). We will investigate the complexity of the simple weighted kNN algorithm and will show that the current algorithms are not efficient enough to run on such a huge database, on the smartphone or on a cloud computer. Then, we propose efficient algorithms to select a portion of the database to work on (a.k.a reduced radiomap) and find the complexity of these algorithms. We have implemented our proposed algorithms for reducing the radiomap size on a cloud server using structured query language (SQL).","2166-9589","978-1-5386-3531-5","10.1109/PIMRC.2017.8292265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8292265","Indoor localization;Wi-Fi fingerprinting;radiomap;cloud computing","Wireless fidelity;Databases;Complexity theory;Smart phones;Servers;Buildings;Memory management","","4","","11","IEEE","15 Feb 2018","8-13 Oct. 2017","8-13 Oct. 2017","IEEE","IEEE Conferences"
"mmRTI: Radio tomographic imaging using highly-directional millimeter-wave devices for accurate and robust indoor localization","A. Patra; L. Simic; M. Petrova","Institute for Networked Systems, RWTH Aachen University, Aachen, Germany; Institute for Networked Systems, RWTH Aachen University, Aachen, Germany; Dept. of Communication Systems, KTH Royal Institute of Technology, Stockholm, Sweden","2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","15 Feb 2018","2017","","","1","7","As a device-free approach, radio tomographic imaging (RTI) is ideally suited for low-cost indoor localization in context-aware Internet-of-Things applications. However, the fundamental RTI algorithm relies on shadowing of the line of sight (LOS) links and therefore, conventional RTI implementations using 2.4 GHz sensing networks (microRTI) fail to accurately localize users in multipath-rich indoor environments. The localization accuracy is further degraded by external human movement that affects the signal propagation. In this paper, we propose mmRTI, a novel RTI approach based on a highly-directional, millimeter-wave sensing network, that aims to improve indoor localization by utilizing the LOS-dominant nature of millimeter-wave signal propagation. We experimentally evaluate mmRTI, operating at 60 GHz, with and without human movement around the sensing network, in two indoor environments, and compare its performance against the conventional microRTI approach. We observe that mmRTI achieves a 90%-ile localization error of 0.07m-0.25m, an improvement of 2.41 m-2.60 m compared to microRTI, while remaining unaffected by external human movement, which degrades the microRTI localization accuracy by up to 1.2 m.","2166-9589","978-1-5386-3531-5","10.1109/PIMRC.2017.8292523","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8292523","","Attenuation;Sensors;Interchannel interference;Delays;Noise measurement;Tomography","","9","","18","IEEE","15 Feb 2018","8-13 Oct. 2017","8-13 Oct. 2017","IEEE","IEEE Conferences"
"Improvement of receiver sensitivity for enhancing IR-UWB performance for indoor positioning","H. -B. Li; R. Miura; T. Kagawa; F. Kojima; H. Nishikawa","NICT, Yokosuka, Kanagawa, Japan; NICT, Yokosuka, Kanagawa, Japan; NICT, Yokosuka, Kanagawa, Japan; NICT, Yokosuka, Kanagawa, Japan; Global Interface Technologies Inc., Rittoh, Shiga, Japan","2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","15 Feb 2018","2017","","","1","5","IR-UWB has been gaining attentions for its capability of providing high precision ranging and location-tracking. In responding to the changes of regulations, IR-UWB devices need to be implemented at UWB high band (6.0-10.6 GHz) instead of low band (3.14.9 GHz). To compensate the deficiency of high band in propagation, we propose an adaptive detection threshold at the receiver to improve receiving sensitivity. The proposed adaptive threshold is implemented by adding an additional circuit to a conventional detector. Evaluations are performed through measurements. The proposed structure improves receiving sensitivity by 7 dB compared to the conventional structure. Moreover, IR-UWB system with the proposed structure provides better positioning accuracy and precision than the conventional system.","2166-9589","978-1-5386-3531-5","10.1109/PIMRC.2017.8292285","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8292285","IR-UWB;UWB high band;receiving sensitivity;ranging;positioning","Distance measurement;Receivers;Sensitivity;Detectors;Mobile nodes;Performance evaluation","","2","","14","IEEE","15 Feb 2018","8-13 Oct. 2017","8-13 Oct. 2017","IEEE","IEEE Conferences"
"Deploying a BTLE positioning system: Practical issues on calibration","A. M. Bernardos; L. Bergesio; E. Metola; D. Ortiz; J. R. Casar","Information Processing and Telecommunications Center, Universidad Politécnica de Madrid, Madrid, Spain; Information Processing and Telecommunications Center, Universidad Politécnica de Madrid, Madrid, Spain; Information Processing and Telecommunications Center, Universidad Politécnica de Madrid, Madrid, Spain; Information Processing and Telecommunications Center, Universidad Politécnica de Madrid, Madrid, Spain; Information Processing and Telecommunications Center, Universidad Politécnica de Madrid, Madrid, Spain","2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","15 Feb 2018","2017","","","1","6","Nowadays, the Bluetooth Low-Energy (BTLE) technology is integrated in numerous smartphones and beacons, but there is still an open challenge on delivering a presence-into-zone positioning system that facilitates the design and reconfiguration of the service zones and offers stable target tracking. In this paper, we report the experience gained from the deployment of a BTLE zone-based positioning system in a retail setting with defined service objectives. The algorithm powering the positioning system requires previous calibration, which comes to be a tedious and long invasive process when it is accomplished in a space with high people flow. The paper describes our work to minimize the calibration effort, by analyzing the effect of calibration samples reduction and proposing the application of a on-the-move calibration strategy that facilitates the calibration dynamics preserving the system's correct recognition rate.","2166-9589","978-1-5386-3531-5","10.1109/PIMRC.2017.8292676","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8292676","Indoor location system;location-based services;positioning technologies;context-aware services;calibration","Calibration;Smart phones;Bluetooth;Servers;Estimation;Standards","","1","","11","IEEE","15 Feb 2018","8-13 Oct. 2017","8-13 Oct. 2017","IEEE","IEEE Conferences"
"Locomotion activity recognition: A deep learning approach","F. Gu; K. Khoshelham; S. Valaee","Department of Infrastructure Engineering, University of Melbourne; Department of Infrastructure Engineering, University of Melbourne; Department of Electrical and Computer Engineering, University of Toronto","2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","15 Feb 2018","2017","","","1","5","Human activity recognition is important for a large number of applications including indoor localization. Existing methods usually involve manually-designed features, which require expert knowledge and are laborious. Also, previous works use only the accelerometer for activity recognition, which may fail to recognize some complex activities. In this paper, we propose a deep learning-based method for locomotion activity recognition by using the combination of data from multiple smartphone built-in sensors. Eight types of locomotion activities are identified including the new `False Motion' activity introduced for the first time in this work. Experimental results show that the proposed method, which learns useful features automatically, outperforms conventional classifiers that require hand-engineering of features. Also, using data from multiple sensors helps to improve recognition accuracy by about 10% compared to that using accelerometer data only.","2166-9589","978-1-5386-3531-5","10.1109/PIMRC.2017.8292444","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8292444","","Activity recognition;Noise reduction;Accelerometers;Neurons;Machine learning;Legged locomotion","","15","","15","IEEE","15 Feb 2018","8-13 Oct. 2017","8-13 Oct. 2017","IEEE","IEEE Conferences"
"An indoor positioning system based on RFID with rotating antenna and passive tags","C. Liu; Z. Cheng; Y. Zhang; G. Wang","School of Software, Shanghai Jiao Tong University, Shanghai, China; School of Software, Shanghai Jiao Tong University, Shanghai, China; School of Software, Shanghai Jiao Tong University, Shanghai, China; School of Software, Shanghai Jiao Tong University, Shanghai, China",2017 2nd International Conference on Robotics and Automation Engineering (ICRAE),"15 Feb 2018","2017","","","455","459","Radio Frequency Identification (RFID) is a rapidly developing technology especially in the field of indoor positioning. A meaningful and still unsolved problem for most applications is to develop a robust and cheap positioning system. In this paper, we developed a new positioning system based on RFID with a reader and passive tags with known location (reference tags). We adopted the approach of using a rotating antenna to obtain the relationship between Received Signal Strength (RSS) and orientation of the antenna. In addition, presented an analytical method is presented for estimating the location of the reader and a weighted average method to reduce error and the variation of error. The results show that our system had good performance and achieved the expected goals of positioning.","","978-1-5386-1306-1","10.1109/ICRAE.2017.8291429","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8291429","indoor positioning system;RFID;reference tags;reader;antenna","Antennas;Robot kinematics;Radiofrequency identification;Antenna measurements;Propagation losses;Position measurement","","3","","15","IEEE","15 Feb 2018","29-31 Dec. 2017","29-31 Dec. 2017","IEEE","IEEE Conferences"
"Sub-Nyquist Rate UWB Indoor Positioning Using Power Delay Profile and Time of Arrival Estimates","B. Maqsood; I. H. Naqvi","Department of Electrical Engineering, Lahore University of Management Sciences (LUMS), Pakistan; Lahore University of Management Sciences, Lahore, PK",2017 IEEE 86th Vehicular Technology Conference (VTC-Fall),"12 Feb 2018","2017","","","1","5","Ultra Wide-band (UWB) indoor positioning provides very accurate location estimates because of extremely narrow time resolution of UWB signals. The most critical part is the estimation of the time of arrival (ToA). In this paper, we propose a novel method for ToA estimation that achieves high accuracy with sub-Nyquist sampling. The proposed method first determines a coarse estimate of ToA by using an energy detection algorithm. Thereafter the power delay profile (PDP) parameters are used to find out the final estimate of ToA. A Cramer-Rao lower bound is analytically derived for the proposed scheme. The simulation results, using the UWB channel models and measured channel responses in an indoor channel environment, show the effectiveness of the scheme in both LOS and NLOS scenarios.","","978-1-5090-5935-5","10.1109/VTCFall.2017.8288253","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8288253","","Delays;Estimation;Time of arrival estimation;Channel estimation;Channel models;Complexity theory;Noise measurement","","5","","8","IEEE","12 Feb 2018","24-27 Sept. 2017","24-27 Sept. 2017","IEEE","IEEE Conferences"
"Holding-Manner-Free Heading Change Estimation for Smartphone-Based Indoor Positioning","L. Xie; J. Tian; G. Ding; Q. Zhao","Fujitsu R&D Center Co., Ltd., Beijing, China; Fujitsu Research and Development Center Co. Ltd., Beijing, China; Fujitsu Research and Development Center Co. Ltd., Beijing, China; Fujitsu Research and Development Center Co. Ltd., Beijing, China",2017 IEEE 86th Vehicular Technology Conference (VTC-Fall),"12 Feb 2018","2017","","","1","5","Smartphones have been a great platform for location-based services (LBS) and heading estimation is a key technique. In this paper, we proposed a heading change estimation algorithm based on inertial sensors built-in smartphones for indoor positioning. Compared with previous common approaches, it gives the users a larger freedom, not requiring fixed even specific holding manners. The algorithm consists of three main parts, including holding manner transition detection, equivalent vertical angular update and heading change calculation. Holding manner transition detection aims to separate the gyroscope measurement contribution caused by transitions from that of the user's heading change. Equivalent vertical angular rate is defined to recognize the heading change interval. Due to the low-precision of inertial sensors, heading change is calculated by tracing the ideologies of complementary filter and inertial frame alignment. It can also be obtained from the equivalent vertical angular rate directly for low accuracy requirement situation. In the case of known initial heading, the proposed method is converted to a heading estimation method. Experiment results show that the proposed method can detect the holding manner transition accurately and provides relatively good heading change estimation.","","978-1-5090-5935-5","10.1109/VTCFall.2017.8288251","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8288251","","Gyroscopes;Estimation;Smart phones;Accelerometers;Sensors;Legged locomotion;Quaternions","","6","","20","IEEE","12 Feb 2018","24-27 Sept. 2017","24-27 Sept. 2017","IEEE","IEEE Conferences"
"Indoor Localization with Irregular Antenna Deployment","Y. Zheng; J. Liu; M. Sheng; J. Li","State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, Shaanxi, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, Shaanxi, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, Shaanxi, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, Shaanxi, China",2017 IEEE 86th Vehicular Technology Conference (VTC-Fall),"12 Feb 2018","2017","","","1","5","This paper presents an accurate indoor localization system with irregular deployment of antennas. It can be feasibly deployed on commodity Wi-Fi infrastructures, without any hardware or firmware modifications. Aided by elaborate phase processing and an enhanced angle of arrival (AoA) estimation algorithm, our proposed system could provide higher localization accuracy under the coverage of two line-of-sight (LOS) access points (APs) compared to the state-of-the-art localization systems, where at least three APs are utilized to achieve the same accuracy. To be specific, a pertinent phase compensation and sanitization algorithm is designed to eliminate the additional factors that will distort the genuine channel state information (CSI). On this basis, we make the antennas irregularly deployed at each AP such that the linear array symmetry is removed and more AoAs can be obtained. In particular, with two APs equipped with 3 antennas irregularly deployed, up to 4 AoAs could be obtained (more than 2 AoAs with linear array), which provides the ability to localize a target in a 3-D space. Our experiments in a multipath rich indoor environment show that our system achieves a higher localization accuracy than the state-of-the-art localization systems, namely, a median error accuracy of 1.2 m in 2-D localization and 1.45 m in 3-D localization with two APs.","","978-1-5090-5935-5","10.1109/VTCFall.2017.8288031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8288031","","Estimation;Wireless fidelity;Antenna feeds;Delays;Linear antenna arrays;Multiple signal classification","","4","","10","IEEE","12 Feb 2018","24-27 Sept. 2017","24-27 Sept. 2017","IEEE","IEEE Conferences"
"Online Pricing Crowdsensed Fingerprints for Accurate Indoor Localization","X. Tian; W. Zhang; J. Wang; W. Li; S. Li; X. Wu; Y. Yang","Shanghai Jiao Tong University, China; Shanghai Jiao Tong University, China; Institute of China Electronic Equipment System Engineering Corporation; Shanghai Jiao Tong University, China; Shanghai Jiao Tong University, China; Shanghai Jiao Tong University, China; Shanghai Jiao Tong University, China",2017 IEEE 86th Vehicular Technology Conference (VTC-Fall),"12 Feb 2018","2017","","","1","5","Fingerprinting localization systems are outstanding for its convenient deployment, where a major challenge is the high cost for collecting a huge number of received signal strength (RSS) fingerprints. Mobile crowdsensing (MCS) paradigm is cost-effective for large-scale data collection; however, a quality-aware data pricing mechanism dedicated to MCSed fingerprints accommodating practical application situations including budget constraints and online data submission is still unavailable. In this paper, we present a data pricing scheme dedicated to MCSed fingerprints by enhancing the online learning technique. We first reveal the principle of fingerprints quality assessment for accurate localization. Based on the principle, we design corresponding loss and regret function, reflecting the values of the fingerprints with respect to localization accuracy. We then present an online pricing scheme for MCSed data, which results in that the worker's payoff is a random variable following an optimal probability density function (PDF) leading to the minimum expected regret. Further, we extend our scheme to application scenarios with different budget settings, where the pricing strategies for the scenarios of regret minimization with fixed budget and budget minimization for certain fingerprints quality level are investigated. Experimental results are presented to verify our theoretical analysis.","","978-1-5090-5935-5","10.1109/VTCFall.2017.8288149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8288149","","Pricing;Probability density function;Data integrity;Fingerprint recognition;Mobile communication;Databases;Random variables","","2","","20","IEEE","12 Feb 2018","24-27 Sept. 2017","24-27 Sept. 2017","IEEE","IEEE Conferences"
"Swift Indoor Benchmarking Methodology for Mobile Broadband Networks","M. Rindler; S. Caban; M. Lerch; P. Svoboda; M. Rupp","TU Wien, Institute of Telecommunications, Vienna, Austria; Christian Doppler Laboratory for Dependable Wireless Connectivity for the Society in Motion; TU Wien, Institute of Telecommunications, Vienna, Austria; TU Wien, Institute of Telecommunications, Vienna, Austria; TU Wien, Institute of Telecommunications, Vienna, Austria",2017 IEEE 86th Vehicular Technology Conference (VTC-Fall),"12 Feb 2018","2017","","","1","5","In an operational mobile cellular network, measuring the mean mobile broadband performance at a certain place in a building within a short period of time (e.g., several minutes) is a challenging task as fading is position dependent and the overall network load changes throughout a day. In this work we derive a measurement methodology that allows for swift and repeatable measurements of the mean network performance by combining three techniques: Firstly, the instantaneous IP-throughput is derived within one second by using a novel packet pattern method on an Android cell-phone with external antennas. Secondly, the long-term trend in the IP performance, that is the slowly changing average network load, is removed. Thirdly, the scenario mean of the remaining small scale fading scenario with overlaid fast network fluctuations is obtained by statistical inference, namely, spatial systematic-sampling with an XY-positioning table. To assess the validity of our approach, we present the results of a seven day long live-network measurement campaign in Vienna, Austria. We show that, once the long term network trend is removed, a one minute long measurement is sufficient to determine the mean IP-throughput performance over the whole week with 10% accuracy at 90% level of confidence.","","978-1-5090-5935-5","10.1109/VTCFall.2017.8288190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8288190","","Mobile communication;Antenna measurements;Current measurement;Time measurement;Wavelength measurement;Fading channels;Benchmark testing","","5","","12","IEEE","12 Feb 2018","24-27 Sept. 2017","24-27 Sept. 2017","IEEE","IEEE Conferences"
"Wireless Localisation Using Spectral Flatness Weights","O. Georgiou; W. H. Thompson","Ultrahaptics, The West Wing, Glass Wharf, Bristol, UK; Toshiba Telecommunications Research Laboratory, Bristol, UK",2017 IEEE 86th Vehicular Technology Conference (VTC-Fall),"12 Feb 2018","2017","","","1","5","We experimentally validate that the spectral flatness of a received RF signal is significantly correlated with ranging errors based on signal strength inversion techniques. Therefore, we propose the use of spectral flatness as a heuristic weight for wireless localisation methods employing weighted multilateration, and demonstrate significant localisation accuracy improvements.","","978-1-5090-5935-5","10.1109/VTCFall.2017.8288254","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8288254","","Distance measurement;OFDM;Receivers;Wireless sensor networks;Estimation;Probability density function;Wireless communication","","","","13","IEEE","12 Feb 2018","24-27 Sept. 2017","24-27 Sept. 2017","IEEE","IEEE Conferences"
"Cramér-Rao Bound Analysis of Wi-Fi Indoor Localization Using Fingerprint and Assistant Nodes","Q. Li; W. Li; W. Sun; J. Li; Z. Liu","School of Electrical Engineering and Automation, Hefei University of Technology, Hefei, China; School of Electrical Engineering and Automation, Hefei University of Technology, Hefei, China; School of Electrical Engineering and Automation, Hefei University of Technology, Hefei, China; School of Computer and Information, Hefei University of Technology, Hefei, China; Department of Mathematical and Systems Engineering, Shizuoka University, Japan",2017 IEEE 86th Vehicular Technology Conference (VTC-Fall),"12 Feb 2018","2017","","","1","5","Location estimation in Wi-Fi environment has gained considerable attention over the past years, and the Cramer-Rao Lower Bound (CRLB) can be used to evaluate the performance of the localization system. In this paper, we analyze the CRLB of Wi- Fi indoor localization using fingerprint and assistant nodes. This localization method combines received signal strength (RSS) and Time of Arrival (TOA) into together, and constructs a fixed spatial model with several assistant nodes to improve localization performance. There are two purposes of the CRLB analysis framework proposed in this paper. Firstly, the expression of lower bound on location estimation error can help in designing and refining efficient localization algorithm and parameters. Secondly, the error trends can provide suggestions for a positioning system design and deployment. Furthermore, detailed analysis as well as experimental results are both presented in this paper.","","978-1-5090-5935-5","10.1109/VTCFall.2017.8288250","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8288250","","Distance measurement;Fingerprint recognition;Wireless fidelity;Indoor environments;Electronic mail;Estimation error","","9","","14","IEEE","12 Feb 2018","24-27 Sept. 2017","24-27 Sept. 2017","IEEE","IEEE Conferences"
"Indoor positioning system using visible light communication","S. Juneja; S. Vashisth","Department of Electrical, Electronics and Communication Engineering, The NorthCap University, Gurugram, (Haryana), India; Department of Electrical, Electronics and Communication Engineering, The NorthCap University, Gurugram, (Haryana), India",2017 International Conference on Computing and Communication Technologies for Smart Nation (IC3TSN),"8 Feb 2018","2017","","","79","83","Visible Light Communication (VLC) technology using light emitting diodes (LEDs) is spreading as it has huge scope in applications such as indoor positioning. On the subsisting lighting infrastructure trilateration is applied to localize any device, to localize any device, using LED bulbs as host and using its light sensing capability. On-off keying technique is adopted to allow the trusted location coming from many light sources which are uncoordinated over the shared optical medium. Also, in indoor wireless optical communications, OFDM is used to reduce the results of multiple path deformity of the increased data rate and optical channel. VLC being advantageous, an indoor positioning system is designed using LEDs, an image sensor (IS) and an accelerometer sensor (AS) from mobile devices. High exactness is provided by it.","","978-1-5386-0627-8","10.1109/IC3TSN.2017.8284455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8284455","Visible Light Communication;Image Sensor;LED","Light emitting diodes;OFDM;Receivers;Visible light communication;Light sources;Optical sensors;Lighting","","16","","10","IEEE","8 Feb 2018","12-14 Oct. 2017","12-14 Oct. 2017","IEEE","IEEE Conferences"
"Supervised learning algorithms for indoor localization fingerprinting using BLE4.0 beacons","J. Lovon-Melgarejo; M. Castillo-Cara; L. Orozco-Barbosa; I. García-Varea","Science Faculty, Universidad Nacional de Ingenieria, Lima, Peru; Science Faculty, Universidad Nacional de Ingenieria, Lima, Peru; Albacete Research Institute of Informatics, Universidad de Castilla-La Mancha, Albacete, Spain; Albacete Research Institute of Informatics, Universidad de Castilla-La Mancha, Albacete, Spain",2017 IEEE Latin American Conference on Computational Intelligence (LA-CCI),"8 Feb 2018","2017","","","1","6","The increasing interest on deploying ubiquitous context-based services has spurred the need of developing indoor localization mechanisms. Such systems should take advantage of the large amount of wireless networks and radio interfaces already incorporated in most mobile consumer devices. Among the existing radio interfaces, Bluetooth Low Energy (BLE) 4.0 is called to play a major role in the deployment of energy efficient ubiquitous services. In this paper, we first show that the high sensitivity of BLE4.0 to fast fading makes infeasible the use of radio propagation models to directly estimate the distance between a reference transmitter and the mobile device. We then explore the use of supervised learning algorithms towards the development of radio maps of beacons analysing in-depth two metrics accuracy and mean error. Our approach also explores two main parameters: (i) Transmission power (Tx) of the BLE4.0 beacons; and (ii) Physical characteristics of the area. Based on our results, we argue that the mean error can be improved up to 28% configuring the two main parameters.","","978-1-5386-3734-0","10.1109/LA-CCI.2017.8285716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8285716","Indoor localization;Bluetooth;supervised learning;signal processing;Beacon","Mobile handsets;Supervised learning;Standards;Bluetooth;Support vector machines;Transmitters;Proposals","","8","","13","IEEE","8 Feb 2018","8-10 Nov. 2017","8-10 Nov. 2017","IEEE","IEEE Conferences"
"Multi-sensor based glove control of an industrial mobile robot arm","L. -H. Jhang; C. Santiago; C. -S. Chiu","Department of Electrical Engineering, Chung Yuan Christian University, Taiwan, ROC; Department of Electrical Engineering, Chung Yuan Christian University, Taiwan, ROC; Department of Electrical Engineering, Chung Yuan Christian University, Taiwan, ROC",2017 International Automatic Control Conference (CACS),"8 Feb 2018","2017","","","1","6","In this paper, a multi-sensor glove controller is designed to control a mobile robot and a 6-axis robot arm for industrial operations. In order to implement safe working practices, the mobile robot arm is navigated by a glove controller wirelessly to perform several human tasks. By integrating the 6-axis robot arm, a mobile car, the StarGazer indoor positioning system, the user can monitor the situation in front of the mobile robot arm as well as record the trajectory and position coordinate, so that the functions of remote control is achieved. This makes it possible for people to complete the task without entering dangerous workplaces. On the data glove, there are various kinds of sensors and switch control modes, so that it can achieve the goal of operating and moving the mobile device simply and intuitively. The experiment results show the effectiveness when the mobile robot arm actually performs a human task.","","978-1-5386-3900-9","10.1109/CACS.2017.8284267","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8284267","Mobile Robot;6-Axis Robot Arm;indoor positioning system","Manipulators;Mobile robots;Robot sensing systems;Robot kinematics;Service robots","","19","","9","IEEE","8 Feb 2018","12-15 Nov. 2017","12-15 Nov. 2017","IEEE","IEEE Conferences"
"Research on fingerprint location technology for indoor scene of power communication operation and maintenance","J. Yao; Q. Fan; E. Zhang; R. Yu","State Grid Laboratory of Electric Power Communication Network Technology, Beijing, China; Information & Telecommunication Company, State grid Jibei Electric Power Co., Ltd, Beijing, China; Information & Telecommunication Company, State grid Jibei Electric Power Co., Ltd, Beijing, China; Information & Telecommunication Company, State grid Jibei Electric Power Co., Ltd, Beijing, China","2017 IEEE 2nd Information Technology, Networking, Electronic and Automation Control Conference (ITNEC)","8 Feb 2018","2017","","","729","732","To solve the problem of real-time accurate position of personnel in the scene of power communication operation and maintenance(O&M), a fingerprint localization algorithm based on trusted value of reference point is proposed. Firstly, the algorithm establishes different fingerprint databases for different environments, and updates the data in the fingerprint database periodically, then assigns different trusted values for different reference points, and calculates the distance weighted coefficients based on the trusted value, then the positioning result is determined by the weighted coefficients. Compared with the traditional WKNN algorithm, not only the matching degree of the fingerprint data is considered, but also the reliability of the data is reflected, which ensure that the more reliable node occupy the greater proportion of weighted coefficients, and the simulation results show that ultimately improve the positioning accuracy.","","978-1-5090-6414-4","10.1109/ITNEC.2017.8284828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8284828","operation and maintenance;indoor localization;fingerprint matching;trusted value;WKNN","Fingerprint recognition;Databases;Euclidean distance;Wireless communication;Maintenance engineering;Classification algorithms;Simulation","","3","","8","IEEE","8 Feb 2018","15-17 Dec. 2017","15-17 Dec. 2017","IEEE","IEEE Conferences"
