"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Crucial or Unnecessary? Analysis on Phase Differential in Holographic SAR RFID Localization","H. Liu; Y. Ma; Y. Jiang; C. Tian","School of Microelectronics, and the Tianjin Key Laboratory of Imaging, and Sensing Microelectronic Technology, Tianjin University, Tianjin, China; School of Microelectronics, and the Tianjin Key Laboratory of Imaging, and Sensing Microelectronic Technology, Tianjin University, Tianjin, China; School of Microelectronics, and the Tianjin Key Laboratory of Imaging, and Sensing Microelectronic Technology, Tianjin University, Tianjin, China; School of Microelectronics, and the Tianjin Key Laboratory of Imaging, and Sensing Microelectronic Technology, Tianjin University, Tianjin, China",IEEE Transactions on Vehicular Technology,"10 Mar 2021","2021","70","2","1984","1988","The development of synthetic aperture radar (SAR) radio frequency identification (RFID) localization technology has taken the RFID based indoor localization research to a new level, among which the holographic localization is the most typical approach. Holographic SAR RFID usually performs phase differential to deal with the problem of unknown initial phase. However, problems with regard to the phase differential have emerged in prior literature, some of which make the localization system perform extra but useless efforts, some affect the comprehensibility of the algorithm, and some even reduce the reliability of localization results. Therefore, the analysis of phase differential is very helpful for researchers and practitioners to complete and improve their work. In this paper, several conclusions concerning the phase differential are drawn and analyzed, which are verified by real experiments.","1939-9359","","10.1109/TVT.2021.3053313","National Natural Science Foundation of China(grant numbers:61972279); Natural Science Foundation of Tianjin City(grant numbers:20JCYBJC00860); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9332285","Holographic;indoor localization;phase differential;synthetic aperture radar (SAR);ultrahigh-frequency radio frequency identification (UHF RFID)","Radiofrequency identification;Location awareness;Antennas;Synthetic aperture radar;Antenna measurements;Reliability;Phase measurement","","21","","13","IEEE","21 Jan 2021","Feb. 2021","","IEEE","IEEE Journals"
"Room-Level Localization System Based on LoRa Backscatters","A. Lazaro; M. Lazaro; R. Villarino","Department of Electronic, Electric, and Automatic Engineering, Rovira i Virgili University, Tarragona, Spain; Department of Electronic, Electric, and Automatic Engineering, Rovira i Virgili University, Tarragona, Spain; Department of Electronic, Electric, and Automatic Engineering, Rovira i Virgili University, Tarragona, Spain",IEEE Access,"28 Jan 2021","2021","9","","16004","16018","The aim of this paper is to propose a novel room-level localization approach to locate LoRa backscatter devices, which can be easily embedded into wearable devices or smartphones. The advantages of this system lie in its series of low-cost, low-power, low-complexity and long-range features. LoRa backscattering operates by alternatively connecting an antenna, through a switch, to two loads with high reflection coefficients and opposite phase. The result is a frequency shift of the LoRa incident signal equal to the backscatter switching frequency. The localization system comprises several LoRa receivers distributed among the rooms, a LoRa transmitter located at a central point and the backscatter device, which is carried or worn by a subject. The position of the LoRa backscatter device can be determined by comparing the received signal strength between all receivers. In order to improve the accuracy of the system, different machine learning classifiers were compared. System performance was tested in a real-life scenario, achieving an accuracy up to 89.7% using linear discriminant analysis (LDA).","2169-3536","","10.1109/ACCESS.2021.3053144","Spanish Government(grant numbers:RTI2018-096019-B-C31,PRE2019-089028); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9328764","Backscatter communications;LoRa;localization;wireless sensor networks;RFID;zero-power sensor;Internet of Things (IoT)","Backscatter;Location awareness;Receivers;Received signal strength indicator;Modulation;Microcontrollers;Wireless fidelity","","28","","89","CCBY","20 Jan 2021","2021","","IEEE","IEEE Journals"
"An Uncertainty-Driven and Observability-Based State Estimator for Nonholonomic Robots","D. Fontanelli; F. Shamsfakhr; D. Macii; L. Palopoli","Department of Industrial Engineering, University of Trento, Trento, Italy; Department of Industrial Engineering, University of Trento, Trento, Italy; Department of Industrial Engineering, University of Trento, Trento, Italy; Department of Information Engineering and Computer Science, University of Trento, Trento, Italy",IEEE Transactions on Instrumentation and Measurement,"9 Feb 2021","2021","70","","1","12","The problem addressed in this article is the localization of a mobile robot using a combination of onboard sensors and ultrawideband (UWB) beacons. By using a discrete-time formulation of the system's kinematics, we identify the geometric conditions that make the system globally observable and cast the state estimation problem into the framework of least-squares optimization. The observability filter thus obtained is remarkably different from classic Bayesian filters, such as the Kalman Filter, since it does not need a priori stochastic models of process and measurement uncertainty contributions and thus proves to have better performance than the Kalman filters if such contributions are partly unknown or differ from the expected values. The second important outcome of this work is the analytical study of uncertainty propagation. The effectiveness of the designed filter, the validity of the theoretical analysis of estimation uncertainties, and the comparisons with a state-of-the-art extended Kalman filter (EKF) are corroborated by extensive simulations and validated experimentally.","1557-9662","","10.1109/TIM.2021.3053066","Italian Ministry of Education, University and Research (MIUR), entitled “Realtime Control of 5G Wireless Networks: Taming the Complexity of Future Transmission and Computation Challenges” through the PRIN(grant numbers:2017NS9FEY); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9328877","Extended Kalman filter (EKF);indoor localization;observability filter design;ranging measurements;uncertainty analysis","Robots;Uncertainty;Observability;Wireless communication;Distance measurement;Wireless sensor networks;Trajectory","","17","","26","IEEE","20 Jan 2021","2021","","IEEE","IEEE Journals"
"Deep Convolutional Neural Network for Passive RFID Tag Localization Via Joint RSSI and PDOA Fingerprint Features","C. Peng; H. Jiang; L. Qu","College of Communication Engineering, Jilin University, Changchun, China; College of Communication Engineering, Jilin University, Changchun, China; College of Communication Engineering, Jilin University, Changchun, China",IEEE Access,"26 Jan 2021","2021","9","","15441","15451","Radio-frequency identification (RFID) localization has drawn much attention with the emergence of the Internet of Things (IoT). Deep learning with applications to RFID localization owns a lot of advantages. In this paper, we present a deep convolutional neural network (CNN)-based approach for passive RFID tag localization exploiting joint fingerprint features of the received signal strength indication (RSSI) and phase difference of arrival (PDOA). First, the RSSI and PDOA data are extracted from the received signals of RFID readers. Then, a CNN with three convolution layers and pooling layers is design, in which the normalized RSSI and PDOA data are formed into images as its input to train the weights in the offline stage. In the online stage, the RSSI and PDOA data of test tags are collect and then the positions of unknown tags is predected based on the designed CNN. In the simulations, the accuracy of the proposed approach is compared with several fingerprinting-based schemes such as LANDMARC, weighted K-nearest neighbor (WKNN) and deep neural network (DNN), and the impact of different fingerprint data sets and noise variances on the positioning accuracy is analyzed. Experiments show that the proposed approach can locate multiple tags with high accuracy and stability in complex indoor environment, and outperforms other existing schemes.","2169-3536","","10.1109/ACCESS.2021.3052567","National Natural Science Foundation of China(grant numbers:61371158,61771217); Jilin Provincial Natural Science Foundation of China(grant numbers:20180101329JC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9328253","Radio-frequency identification;indoor localization;convolutional neural network;fingerprint feature;phase difference of arrival","Radiofrequency identification;Location awareness;Feature extraction;Training;RFID tags;Internet of Things;Deep learning","","56","","51","CCBY","18 Jan 2021","2021","","IEEE","IEEE Journals"
"A Survey on Indoor Vehicle Localization Through RFID Technology","A. Motroni; A. Buffi; P. Nepa","Department of Information Engineering, University of Pisa, Pisa, Italy; Department of Energy, Systems, Territory and Constructions Engineering, University of Pisa, Pisa, Italy; Department of Information Engineering, University of Pisa, Pisa, Italy",IEEE Access,"1 Feb 2021","2021","9","","17921","17942","This paper presents a state-of-the-art analysis on the methods suitable for vehicle indoor localization and exploiting the RFID (Radio Frequency IDentification) technology. The survey describes three main categories of vehicle localization systems: (i) solutions exploiting only the RFID technology, (ii) sensor-fusion techniques combining data from RFID systems and proprioceptive sensors, and (iii) sensor-fusion techniques combing RFID data with those of other exteroceptive sensors in addition to the RFID system itself. For each method, implementation and methodological details are discussed, by highlighting the applied RFID technology, namely passive HF-RFID, passive UHF-RFID, or any other RFID system. Also, the employed RFID parameters, i.e., tag EPC, RSSI or backscattered phase, are discussed. The survey focuses on the achievable localization performance, also accounting for infrastructure-deployment costs together with complexity and maintenance overhead. Positioning, tracking, navigation and simultaneous localization and mapping (SLAM) issues are here considered. The analysis highlights pros and cons of each method, together with the main challenges and perspectives of RFID-based solutions for vehicle localization.","2169-3536","","10.1109/ACCESS.2021.3052316","University of Pisa through the Project AURORA of the “Bando Dimostratori Tecnologici” (D.R 1528, September 13, 2018); Regione Toscana (POR FESR 2014–2020—Line 1—Research and Development Strategic Projects)(grant numbers:IREAD4.0 (CUP number 7165.24052017.112000028)); Italian Ministry of Education and Research (MIUR) in the Framework of the CrossLab Project (Department of Excellence); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9328120","Autonomous vehicle;data fusion;exteroceptive sensors;localization;navigation;proprioceptive sensors;RFID;robot;tracking;sensor fusion;SLAM;UGV","Location awareness;Radiofrequency identification;Sensors;Sensor systems;Simultaneous localization and mapping;Sensor fusion;Trajectory","","169","","116","CCBY","18 Jan 2021","2021","","IEEE","IEEE Journals"
"Relative Heading Estimation for Pedestrians Based on the Gravity Vector","V. Thio; K. B. Ånonsen; J. K. Bekkeng","Department of Physics, University of Oslo, Oslo, Norway; Norwegian Defense Research Establishment (FFI), Kjeller, Norway; Department of Physics, University of Oslo, Oslo, Norway",IEEE Sensors Journal,"18 Feb 2021","2021","21","6","8218","8225","Inertial navigation of pedestrians carrying a smart device is a core component of many indoor positioning systems. While infrastructure-based solutions typically depend on an installation of dedicated hardware, inertial navigation depends only on sensors embedded in the device itself. A single solution can thus be applied to a large range of use cases. This work focuses on one of the main challenges in inertial navigation: user heading estimation. We describe a complete statistical model for heading estimation based on the IMU and magnetometer, assuming a fixed device pose on the pedestrian. Our aim is to provide a stand-alone solution, suitable for direct implementation into a larger positioning framework. The method consists of two consecutive parts. The first focuses on gravity vector estimation based on IMU data. We describe a method for obtaining independent estimates under dynamic conditions, thereby removing the quasi-static initialization phase required by conventional methods. The second part combines the gravity vector with gyro and magnetic measurements to estimate user heading. The proposed method is tested against a motion capture system, and against an alternative method based on attitude. We find that both methods produce similar results in terms of accuracy.","1558-1748","","10.1109/JSEN.2021.3052430","Forkbeard Technologies AS; Research Council of Norway(grant numbers:269614); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9328228","Accelerometer;dead reckoning;gravity vector;gyroscope;heading;IMU;inertial navigation;Kalman filter;magnetometer;MEMS;PDR;smartphones;wearables","Sensors;Gravity;Estimation;Magnetic sensors;Magnetometers;Magnetic separation;Acceleration","","11","","22","IEEE","18 Jan 2021","15 March15, 2021","","IEEE","IEEE Journals"
"Human-Interactive Mapping Method for Indoor Magnetic Based on Low-Cost MARG Sensors","G. Liu; B. Yu; L. Huang; L. Shi; X. Gao; L. He","High-Speed Circuit Design and EMC Ministry of Education, School of Electronic Engineering, Xidian University, Xi’an, China; State Key Laboratory of Satellite Navigation System and Equipment Technology, Shijiazhuang, Hebei, China; State Key Laboratory of Satellite Navigation System and Equipment Technology, Shijiazhuang, Hebei, China; School of Electronic Engineering, Xidian University, Xi’an, China; School of Electronic Engineering, Xidian University, Xi’an, China; School of Electronic Engineering, Xidian University, Xi’an, China",IEEE Transactions on Instrumentation and Measurement,"1 Feb 2021","2021","70","","1","10","Indoor magnetic map (IMM) based on magnetic field fluctuations can be used in map assisted indoor positioning and navigation, etc. However, many IMM mapping solutions are time-consuming, labor-intensive, and high-cost, which limit the development and application of IMM. To solve the issues of accuracy, efficiency, and cost of IMM mapping collaboratively, we absorbed the idea of simultaneous localization and mapping (SLAM) method, and proposed a human-interactive mapping method of IMM based on the low-cost magnetometer, accelerometer, and rate gyro, i.e., MARG sensors. First, we defined IMM as the structured data set with a series of position stamps and magnetic field fluctuations. Then, we proposed the concept of general sensory calibration source (GSCS) and related metrics for human-interactive activities which provide virtual information to eliminate the time-accumulated error of position stamps and assist in obtaining stable magnetic field fluctuations. Finally, we conduct a series of experiments to verify the performance of the proposed method. The test results show that the proposed method can not only meet the requirements of mapping accuracy but also significantly improve mapping efficiency and reduce mapping cost, which is superior to other state-of-the-art algorithms. Specifically, the significant results are as follows: the mapping accuracy is about 0.31 m, and the mapping efficiency is 1800 m$^2$ per hour, and the cost of the main module of IMM mapping does not exceed U.S. $10.","1557-9662","","10.1109/TIM.2021.3052026","State Key Laboratory of Satellite Navigation System and Equipment Technology; Shaanxi provincial fund(grant numbers:2020JM-185); China Postdoctoral Science Foundation; Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9327488","Accelerometer;indoor magnetic;localization;magnetometer;mapping;rate gyro","Magnetic fields;Magnetic sensors;Fluctuations;Fingerprint recognition;Simultaneous localization and mapping;Sensors;Measurement","","10","","26","IEEE","18 Jan 2021","2021","","IEEE","IEEE Journals"
"Single UWB Anchor Aided PDR Heading and Step Length Correcting Indoor Localization System","K. Long; C. Shen; C. Tian; K. Zhang; U. A. Bhatti; D. F. N. Kong; S. Feng; H. Cheng","State Key Laboratory of Marine Resources Utilization in South China Sea, Hainan University, Haikou, China; State Key Laboratory of Marine Resources Utilization in South China Sea, Hainan University, Haikou, China; Institute of Deep-sea Science and Engineering, Chinese Academy of Sciences, Sanya, China; State Key Laboratory of Marine Resources Utilization in South China Sea, Hainan University, Haikou, China; School of Geography, Nanjing Normal University, Nanjing, China; State Key Laboratory of Marine Resources Utilization in South China Sea, Hainan University, Haikou, China; State Key Laboratory of Marine Resources Utilization in South China Sea, Hainan University, Haikou, China; State Key Laboratory of Marine Resources Utilization in South China Sea, Hainan University, Haikou, China",IEEE Access,"20 Jan 2021","2021","9","","11511","11522","In this paper, we present a simple-structure Pedestrian Dead Reckon (PDR) system based on commercial IMU sensor and UWB ranging system. In PDR system, the accuracy of step and heading angle estimation completely decide the precision of location result. In order to select proper zero-velocity intervals for step and heading estimations in the foot stance/still stage, a modified zero-velocity detection way called Heuristic Step Detection (HSD) has been designed based on zero-velocity update algorithm (ZUPT). Based on the modified zero-velocity detection algorithm, i.e., HSD, an Kalman-type filter is used to get rough heading angle by fusing zero-velocity information and single UWB anchor ranging results. After that, a constrained sigma point based filter is used to further constrain heading angle range. Moreover, the range measures, provided by a UWB localization system with only one reference anchor, are used to correct the pedestrian step length. Trough UWB ranging measures analysis between two consecutive steps, the step length and pedestrian heading direction correcting processes are related to each other, and as a result, a more stable positioning result can be gotten. The corresponding practical experiments are conducted in real indoor environment over 2000 meters, and the results show that, compared with only INS-aided PDR, our scheme can reduce the average position error by more than 80%, and it can achieve long-term high accuracy and robust localization results.","2169-3536","","10.1109/ACCESS.2021.3050405","National Key Research and Development Program of China(grant numbers:2017YFC0305903); High-level Talent Project of Hainan Natural Science Foundation(grant numbers:2019RC236); National Natural Science Foundation of China(grant numbers:61861015); Key Project of Scientific Research of Higher Education in Hainan Province(grant numbers:Hnky2019ZD-35); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9319191","Pedestrian dead reckon;ultra-wide band;indoor localization;fusion strategy","Location awareness;Distance measurement;Legged locomotion;Estimation;Gyroscopes;Filtering algorithms;Kalman filters","","21","","36","CCBY","11 Jan 2021","2021","","IEEE","IEEE Journals"
"Kalman Filter-Based Data Fusion of Wi-Fi RTT and PDR for Indoor Localization","X. Liu; B. Zhou; P. Huang; W. Xue; Q. Li; J. Zhu; L. Qiu","College of Civil and Transportation Engineering, Shenzhen University, Shenzhen, China; College of Civil and Transportation Engineering, Shenzhen University, Shenzhen, China; Hangzhou Innovation Institute, Beihang University, Hangzhou, China; College of Civil and Transportation Engineering, Shenzhen University, Shenzhen, China; College of Civil and Transportation Engineering, Shenzhen University, Shenzhen, China; College of Civil and Transportation Engineering, Shenzhen University, Shenzhen, China; College of Mechatronics and Control Engineering, Shenzhen University, Shenzhen, China",IEEE Sensors Journal,"18 Feb 2021","2021","21","6","8479","8490","The Fine Time Measurement (FTM) protocol introduced by IEEE 802.11 includes a new ranging method, named Wi-Fi Round Trip Time (Wi-Fi RTT), which can be used for indoor localization. Pedestrian Dead Reckoning (PDR) can provide accurate pedestrian tracking through inertial sensors in a short time. Information fusion of PDR and existing wireless technology is widely used in indoor localization to ensure the robustness and stability. In this paper, we propose a fusion indoor localization method of Wi-Fi RTT and PDR. Firstly, an adaptive filtering system consisting of multiple Extended Kalman Filter (EKF) and a new outlier detection method is proposed to reduce the localization error of Wi-Fi RTT. Secondly, the fusion algorithm based on the Federated Filter (FF) and observability is designed to combine Wi-Fi RTT with PDR. Finally, to further improve the localization performance of the fusion algorithm, a real-time smoothing method with fixed interval is used. We evaluate the proposed method in four different scenarios. The results show that the proposed indoor localization method has better stability and robustness, and the average localization error decreased by 37.4-67.6% compared with the classic EKF-based method.","1558-1748","","10.1109/JSEN.2021.3050456","National Nature Science Foundation of China(grant numbers:41701519); Guangdong Basic and Applied Basic Research Foundation(grant numbers:2019A1515011910,2019A1515111212); Shenzhen Scientific Research and Development Funding Program(grant numbers:JCYJ20190808113603556,KQTD20180412181337494); China Postdoctoral Science Foundation(grant numbers:2019M663069); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9319190","Wi-Fi round trip time (RTT)/Wi-Fi fine time measurements (FTMs);pedestrian dead reckoning (PDR);indoor localization;fixed-interval filter;extended Kalman filter","Location awareness;Wireless fidelity;Sensors;Distance measurement;Smoothing methods;Estimation;Time measurement","","111","","38","IEEE","11 Jan 2021","15 March15, 2021","","IEEE","IEEE Journals"
"LSTM and Filter Based Comparison Analysis for Indoor Global Localization in UAVs","A. Yusefi; A. Durdu; M. F. Aslan; C. Sungur","Computer Engineering, Konya Technical University, Konya, Turkey; Robotics Automation Control Laboratory (RAC-LAB), Konya, Turkey; Robotics Automation Control Laboratory (RAC-LAB), Konya, Turkey; Robotics Automation Control Laboratory (RAC-LAB), Konya, Turkey",IEEE Access,"20 Jan 2021","2021","9","","10054","10069","Deep learning (DL) based localization and Simultaneous Localization and Mapping (SLAM) has recently gained considerable attention demonstrating remarkable results. Instead of constructing hand-crafted algorithms through geometric theories, DL based solutions provide a data-driven solution to the problem. Taking advantage of large amounts of training data and computing capacity, these approaches are increasingly developing into a new field that offers accurate and robust localization systems. In this work, the problem of global localization for unmanned aerial vehicles (UAVs) is analyzed by proposing a sequential, end-to-end, and multimodal deep neural network based monocular visual-inertial localization framework. More specifically, the proposed neural network architecture is three-fold; a visual feature extractor convNet network, a small IMU integrator bi-directional long short-term memory (LSTM), and a global pose regressor bi-directional LSTM network for pose estimation. In addition, by fusing the traditional IMU filtering methods instead of LSTM with the convNet, a more time-efficient deep pose estimation framework is presented. It is worth pointing out that the focus in this study is to evaluate the precision and efficiency of visual-inertial (VI) based localization approaches concerning indoor scenarios. The proposed deep global localization is compared with the various state-of-the-art algorithms on indoor UAV datasets, simulation environments and real-world drone experiments in terms of accuracy and time-efficiency. In addition, the comparison of IMU-LSTM and IMU-Filter based pose estimators is also provided by a detailed analysis. Experimental results show that the proposed filter-based approach combined with a DL approach has promising performance in terms of accuracy and time efficiency in indoor localization of UAVs.","2169-3536","","10.1109/ACCESS.2021.3049896","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9316698","Global localization;pose estimation;recurrent convolutional neural networks;bi-directional LSTM;VIO","Location awareness;Cameras;Feature extraction;Visualization;Pose estimation;Simultaneous localization and mapping;Robot vision systems","","32","","105","CCBY","8 Jan 2021","2021","","IEEE","IEEE Journals"
"Adaptive Indoor Localization System for Large-Scale Area","T. Vongsuteera; K. Rojviboonchai","Department of Computer Engineering, Faculty of Engineering, Wireless Network and Future Internet Research Unit, Chulalongkorn University Big Data Analytics and IoT Center (CUBIC), Chulalongkorn University, Bangkok, Thailand; Department of Computer Engineering, Faculty of Engineering, Wireless Network and Future Internet Research Unit, Chulalongkorn University Big Data Analytics and IoT Center (CUBIC), Chulalongkorn University, Bangkok, Thailand",IEEE Access,"13 Jan 2021","2021","9","","8847","8865","Generally, fingerprint-based indoor localization works inefficiently when deployed in a large-scale area. This is because it consumes massive resources and takes long processing time for searching the exact location in the large fingerprint database. Moreover, the changing environment can degrade overall performance. To tackle these problems, we propose an adaptive indoor localization system for a large-scale area. Our system consists of three main parts. First, our area classification algorithm is the key to overcome the problem caused by the large-scale area. It identifies an area of the user's queries whether they are outdoor or located in a specific building. Specifically, the algorithm can filter out the queries sent from outdoor or out-of-scope areas. Then, the information of this part is sent to the next part. Second, our fingerprint-based indoor localization algorithm can utilize the information from the first part by searching only the fingerprint in the specific building. This can significantly reduce searching space and processing time in order to localize the exact location. Third, our missing-BSSID detector algorithm detects the missing Basic Service Set Identifiers (BSSIDs) in the incoming query and updates a sampling database. This part is for our system to quickly adapt to the changing environment. We evaluated and deployed our system in a large-scale exhibition including 37 multi-floor buildings, covering 486,000 m2 and generating approximately 600,000 records of queries from users. In addition, we created a simulation to evaluate our system in the critically-changing environment. Our proposed system achieves high accuracy. More importantly, our area classification algorithm can significantly reduce the overall processing time compared to the previous work. Also, we showed that when applying our missing-BSSID detector algorithm to our system as well as other existing systems, the overall system performance can be significantly improved.","2169-3536","","10.1109/ACCESS.2021.3049593","100th Anniversary Chulalongkorn University Fund for Doctoral Scholarship; 90th Anniversary Chulalongkorn University Fund (Ratchadaphiseksomphot Endowment Fund); Wireless Network and Future Internet Research Unit, Ratchadaphiseksomphot Endowment Fund, Chulalongkorn University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9316676","Area classification;fingerprint;indoor localization;indoor localization system;large-scale;Wi-Fi","Fingerprint recognition;Location awareness;Wireless fidelity;Classification algorithms;Buildings;Databases;GSM","","8","","42","CCBY","8 Jan 2021","2021","","IEEE","IEEE Journals"
"Decimeter Level Indoor Localization Using Hybrid Measurements of a Distributed Single Receiver","Z. Li; Z. Tian; M. Zhou","School of Communication and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communication and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communication and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China",IEEE Transactions on Instrumentation and Measurement,"22 Jan 2021","2021","70","","1","14","Recently, indoor localization using a single receiver has received significant attention. Despite the improvement of this, developing an accurate and universal system is still heavily required. In this article, we design and implement BiLoc, a decimeter level indoor localization system with hybrid measurements of a distributed single receiver. Specifically, different from the existing single receiver-based localization system, in BiLoc, some antennas of the array on the single receiver are distributed at different locations. To this end, BiLoc is based on the fact that the paths recorded on the same receiver incur common phase errors that are caused by nonsynchronization between the transmitter and the receiver. In BiLoc, first, some antennas of the antenna array are moved to different locations to locate the target. Then, BiLoc uses the 2-D matrix pencil (MP) to estimate the Angle of Arrival (AoA) and Time of Flight (ToF) of the multipath signals, which reduces the computational complexity effectively. After that, BiLoc constructs a nonlinear localization model by using the ToFs of the paths received at different antennas and AoAs measured at the antenna array, and then, an iterative algorithm based on the gradient of the localization objective function is used to solve this nonlinear problem. Because of combining hybrid AoA and ToF measurements, the proposed localization method is no longer sensitive to the selection of the initial guess of the target location. Finally, we implement BiLoc on the software-defined radio (SDR) X310 devices, and the designed prototype has six antennas with a maximum signal bandwidth of 100 MHz. The extensive experiments conducted in the practical indoor environments show that BiLoc achieves a median accuracy of 5 dm, which is comparable to the existing localization systems with decimeter level accuracy, and the localization delay is less than 100 ms. We believe that BiLoc can perform better in the emerging networks, such as 5G, because wider bandwidth and more antennas can be provided.","1557-9662","","10.1109/TIM.2021.3050169","National Natural Science Foundation of China(grant numbers:61771083,61704015); Chongqing University of Posts and Telecommunications Ph.D. Talents Training Project(grant numbers:BYJS201805); Program for Changjiang Scholars and Innovative Research Team in University(grant numbers:IRT1299); Special Fund of Chongqing Key Laboratory (CSTC); University Outstanding Achievement Transformation Project of Chongqing(grant numbers:KJZH17117); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9317757","Angle of Arrival (AoA);distributed single receiver;indoor localization;Time of Flight (ToF)","Location awareness;Antenna arrays;Antenna measurements;Receiving antennas;Wireless fidelity;OFDM;Radio frequency","","14","","60","IEEE","8 Jan 2021","2021","","IEEE","IEEE Journals"
"Neural Networks for Indoor Person Tracking With Infrared Sensors","O. B. Tariq; M. T. Lazarescu; L. Lavagno","Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy",IEEE Sensors Letters,"27 Jan 2021","2021","5","1","1","4","Indoor localization has many pervasive applications, such as energy management, health monitoring, and security. Tagless localization detects directly the human body, for example via infrared sensing, and is the most amenable to different users and use cases. We evaluate the localization and tracking performance, as well as resource and processing requirements, of various neural network (NN) types. We use directly the data from a low-resolution 16-pixel thermopile sensor array in a 3 × 3 m room, without preprocessing or filtering. We tested several NN architectures, including multilayer perceptron, autoregressive, 1-D convolutional NN (1D-CNN), and long short-term memory. The latter require more resources but can accurately locate and capture best the person movement dynamics, whereas the 1D-CNN is the best compromise between localization accuracy (9.6-cm root-mean-square error), movement tracking smoothness, and required resources. Hence, it would be best suited for embedded applications.","2475-1472","","10.1109/LSENS.2021.3049706","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9314915","Sensor applications;autoregressive;convolutional neural network (CNN);design space exploration (DSE);embedded neural network;infrared tracking;long short-term memory (LSTM);multilayer perceptron;person localization;tagless localization;thermopile","Sensors;Artificial neural networks;Location awareness;Neurons;Memory management;Trajectory;Biological neural networks","","14","","21","IEEE","6 Jan 2021","Jan. 2021","","IEEE","IEEE Journals"
"Indoor Localization Based on Radio and Sensor Measurements","Y. Li; K. Yan","School of Information Engineering, Xi’an University, Xi’an, China; School of Information and Communication, Guilin University of Electronic Technology, Guilin, China",IEEE Sensors Journal,"12 Nov 2021","2021","21","22","25090","25097","With a flourish of wireless technologies, indoor localization is becoming an emerging topic for crucial practical research including homeland security, police patrolling, machinery fault-detection, target tracking, etc. Generally speaking, indoor localization technology involves three primary types of methodologies, namely range-based localization, fingerprint-based localization and inertial localization. This paper is aimed to present an overview of these prominent indoor localization techniques and the state-of-the-art solutions. To manifest this important topic, the general localization mechanisms are analyzed. Finally, performance requirements such as accuracy, cost, robustness are presented for benchmarking localization system performances.","1558-1748","","10.1109/JSEN.2021.3049154","Program of Guangxi Natural Science Foundation(grant numbers:2020GXNSFAA159146,2018GXNSFAA138044); Guangxi Key Laboratory of Wireless Wideband Communication and Signal Processing(grant numbers:GXKL06200104); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9314167","Indoor localization;range-based indoor localization;fingerprint-based indoor localization;inertial localization;performance requirements","Location awareness;Acoustics;Wireless fidelity;Wireless communication;Ultrasonic imaging;Wireless sensor networks;Ultrasonic variables measurement","","24","","61","IEEE","5 Jan 2021","15 Nov.15, 2021","","IEEE","IEEE Journals"
