"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Fingerprinting localization based on 60 GHz impulse radio","Jingjing Wang; Xiulong Liang; Wei Shi; Qiuna Niu; T. A. Gulliver; Xing Liu","College of Information Science & Technology, Qingdao University of Science & Technology, Qingdao, China; Department of Electrical and Computer Engineering, University of Victoria, Victoria, BC, Canada; College of Information Science & Technology, Qingdao University of Science & Technology, Qingdao, China; College of Information Science & Technology, Qingdao University of Science & Technology, Qingdao, China; College of Information Science & Technology, Qingdao University of Science & Technology, Qingdao, China; Department of Electrical and Computer Engineering, University of Victoria, Victoria, BC, Canada","2015 IEEE Pacific Rim Conference on Communications, Computers and Signal Processing (PACRIM)","30 Nov 2015","2015","","","491","495","Recently, 60 GHz technology has become a promising alternative for indoor positioning systems because it can provide very accurate temporal and spatial information for precise time of arrival (TOA) estimation. However, non-line-of-sight (NLOS) propagation in indoor environments can significantly degrade the localization accuracy with 60 GHz signals. To reduce the effects of NLOS propagation, a fingerprinting based localization algorithm for 60 GHz impulse radio positioning is presented. Performance results are presented which show that decimeter level accuracy can be obtained in LOS as well as NLOS environments.","2154-5952","978-1-4673-7788-1","10.1109/PACRIM.2015.7334886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7334886","fingerprinting;localization;60 GHz impulse radio;NLOS channels","Fingerprint recognition;Accuracy;Databases;Wireless communication;Energy loss;Estimation;Channel estimation","","4","","11","IEEE","30 Nov 2015","24-26 Aug. 2015","24-26 Aug. 2015","IEEE","IEEE Conferences"
"NLOS channel identification based on energy detection in 60 GHz communication systems","Xiaolin Liang; Hao Zhang; Tingting Lv; Xuerong Cui; T. A. Gulliver","Department of Electrical Engineering, Ocean University of China Qingdao, P.R, China; Department of Electrical and Computer Engineering, University of Victoria, Victoria, Canada; Department of Electrical Engineering, Ocean University of China Qingdao, P.R, China; Department of Computer and Communication Engineering, China University of Petroleum (East China) Qingdao, P.R, China; Department of Electrical and Computer Engineering, University of Victoria, Victoria, Canada","2015 IEEE Pacific Rim Conference on Communications, Computers and Signal Processing (PACRIM)","30 Nov 2015","2015","","","496","500","Indoor localization techniques can produce significant errors in non-line-of-sight (NLOS) channels. To mitigate this problem, a new approach to channel identification based on the ratio of the minimum slope and skewness of the output of an energy detector is presented. The IEEE 802.15.3c 60 GHz channel models are used to examine the performance of this technique. The simplicity of the proposed approach lies in the use of an energy based time of arrival (TOA) estimation algorithm. Performance results are presented which show that accurate identification of the type of channel can be achieved.","2154-5952","978-1-4673-7788-1","10.1109/PACRIM.2015.7334887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7334887","NLOS identification;skewness;minimum slope;60 GHz;energy detector;IEEE 802.15.3c","Channel models;Signal to noise ratio;Detectors;IEEE 802.15 Standard;Delays;Shape","","","","18","IEEE","30 Nov 2015","24-26 Aug. 2015","24-26 Aug. 2015","IEEE","IEEE Conferences"
"High-speed optical wireless communications in personal areas (Invited)","K. Wang; T. Song; A. Nirmalathas; C. Lim; E. Skafidas","Australia Department of Electrical and Electronic Engineering, School of Astronautics Harbin Institute of Technology, Harbin, Heilongjiang Province, China; Australia Department of Electrical and Electronic Engineering, School of Astronautics Harbin Institute of Technology, Harbin, Heilongjiang Province, China; Australia Department of Electrical and Electronic Engineering, School of Astronautics Harbin Institute of Technology, Harbin, Heilongjiang Province, China; Australia Department of Electrical and Electronic Engineering, School of Astronautics Harbin Institute of Technology, Harbin, Heilongjiang Province, China; Australia Department of Electrical and Electronic Engineering, School of Astronautics Harbin Institute of Technology, Harbin, Heilongjiang Province, China",2015 Optoelectronics Global Conference (OGC),"30 Nov 2015","2015","","","1","2","In this paper the recent research progress on high speed personal area infrared optical wireless communications is reviewed. A 10 Gb/s downlink and up to 2 Gb/s uplink are experimentally demonstrated. The indoor localization function is also summarized.","","978-1-4673-7732-4","10.1109/OGC.2015.7336851","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7336851","Optical wireless communications;indoor localization;personal area networks","Wireless communication;Uplink;High-speed optical techniques;Optical signal processing;Downlink;Optical fibers","","","","10","IEEE","30 Nov 2015","29-31 Aug. 2015","29-31 Aug. 2015","IEEE","IEEE Conferences"
"Indoor localization using smartphone sensors and iBeacons","Z. Chen; Q. Zhu; H. Jiang; Y. C. Soh","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2015 IEEE 10th Conference on Industrial Electronics and Applications (ICIEA),"23 Nov 2015","2015","","","1723","1728","Outdoor localization can be readily obtained by Global Positioning System (GPS). Since GPS signals are denied in indoor environments, technology for accurate indoor localization is still an active on-going research topic. In this paper, we present a framework of combining smartphone sensors and iBeacons for accurate indoor localization. The Pedestrian Dead Reckoning (PDR) can be applied for localization using smartphone sensors. Unfortunately, it will drift with walking distance. Therefore, iBeacons are leveraged to correct the drift of the PDR approach. A particle filter is performed for the correction. Real experiments show a significant improvement of the localization accuracy with sparse iBeacon deployment in a 47.3m × 15.9m area. Moreover, since the estimation accuracy of the initial point is vital for the PDR approach, we evaluate the performance of our proposed approach with respect to the estimation error of the initial point. The results underline the robustness of our proposed approach for the initial point estimation error.","","978-1-4799-8389-6","10.1109/ICIEA.2015.7334389","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7334389","","Legged locomotion;Sensors;Global Positioning System;Calibration;Mathematical model;Atmospheric measurements;Particle measurements","","42","","17","IEEE","23 Nov 2015","15-17 June 2015","15-17 June 2015","IEEE","IEEE Conferences"
"Proximity-based services in mobile cloud scenarios using extended communication models","J. El-Sobhy; S. Zickau; A. Küpper","Service-centric Networking Technische Universität Berlin, Telekom Innovation Laboratories, Berlin, Germany; Service-centric Networking Technische Universität Berlin, Telekom Innovation Laboratories, Berlin, Germany; Service-centric Networking Technische Universität Berlin, Telekom Innovation Laboratories, Berlin, Germany",2015 IEEE 4th International Conference on Cloud Networking (CloudNet),"23 Nov 2015","2015","","","125","131","The progress in positioning technologies and the distribution of mobile devices with data communication capabilities promote the idea of providing proximity-based services. Proximity-based services deliver information and trigger actions, based on the location of users or devices. Recently, such applications became more popular in different facilities, such as shops, museums, and hospitals. Nevertheless, in most systems the service adaption is based solely on the location of a single user making the request. The presence or absence of other users is not considered. Furthermore, there is a need for a system, which can support the extension for different use cases without the need to change the program logic. The location of users is obtained by state-of-the-art wireless radio frequency technologies. How such a system can be designed for accessing mobile cloud data within a cloud computing ecosystem, as well as its feasibility is shown.","","978-1-4673-9501-4","10.1109/CloudNet.2015.7335294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7335294","Proximity-based Services;Access Control;Mobile Cloud Data;Communication Models;Cloud Computing Ecosystem","Cloud computing;Mobile handsets;Mobile communication;Access control;Hospitals;Context","","3","","22","IEEE","23 Nov 2015","5-7 Oct. 2015","5-7 Oct. 2015","IEEE","IEEE Conferences"
"Fire detection system with indoor localization using ZigBee based wireless sensor network","T. Islam; H. A. Rahman; M. A. Syrus","Department of ECE, North South University, Dhaka, Bangladesh; Department of ECE, North South University, Dhaka, Bangladesh; Department of ECE, North South University, Dhaka, Bangladesh","2015 International Conference on Informatics, Electronics & Vision (ICIEV)","23 Nov 2015","2015","","","1","6","Fire detection and protection are major problems in factories. A closely related problem is to localize fire sources to effectively extinguish those. In this paper we presented development of a moderate cost wireless sensor network based fire detection system with indoor localization capability. In Bangladesh, where large numbers of garment factories are located suffers fire incidents every year. The aim of our work was to develop fire detection system that could help the garment owners to install reliable fire detection systems with localizing capability within a relatively lower cost. As such, we have used open source hardware and software tools to develop our system and documented our approach well, so that it can be replicated anywhere.","","978-1-4673-6902-2","10.1109/ICIEV.2015.7334000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7334000","Fire Detection;Indoor Localization;Wireless Sensor Network;ZigBee;Mesh Network;Open Source Hardware Software;Arduino","Fires;Wireless sensor networks;Sensors;Wireless communication;Zigbee;Communication system security;Mathematical model","","18","","11","IEEE","23 Nov 2015","15-18 June 2015","15-18 June 2015","IEEE","IEEE Conferences"
"The fast collection of radio fingerprint for WiFi-based indoor positioning system","H. -H. Liu; Chung-Wei Liao; W. -H. Lo","Dept. of Electronic Engin. Chung Yuan Christian University Chung Li, Taiwan, R.O.C.; Dept. of Electronic Engin. Chung Yuan Christian University Chung Li, Taiwan, R.O.C.; Dept. of Electronic Engin. Chung Yuan Christian University Chung Li, Taiwan, R.O.C.","2015 11th International Conference on Heterogeneous Networking for Quality, Reliability, Security and Robustness (QSHINE)","23 Nov 2015","2015","","","427","432","Mobile communications and Internet have become one of the most important services nowadays. Most mobile devices, such as cell phone, PDA, and laptop computer, equipped with the WiFi, GPS, and Bluetooth as their standard, build-in equipment, and people have got used to use mobile services in their daily life. One interesting service is Wifi-based indoor positioning system (IPS) that attracts many researchers devote their effort to it. Many researches in IPS determine the user location by the method of scene analysis. This method needs to collect the RSSI of APs from the interested place beforehand to build the building's WiFi radio fingerprint database and this task is time-consuming. Meanwhile, it also needs to resample very often in order to keep the accuracy of the positioning result. In this paper, we design and test a fast setup algorithm for collecting those sampling information. The Android smartphone and its build-in motion sensors were used to help collecting the AP's RSSI. We use the motion sensor to detect the pace while walking and collect the AP's RSSI in every step. The method gets through the sampling work in a walking duration which is much shorter than traditional method. This paper also compares the fast setup method with the traditional method from the positioning accuracy point of view. Experiments show that there is no significant difference on positioning accuracy between them.","","978-1-6319-0063-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7332607","WiFi;Indoor Positioing System;IPS;Smartphone;motion sensor;radio-map","Accuracy;Databases;IEEE 802.11 Standard;Navigation","","","","10","","23 Nov 2015","19-20 Aug. 2015","19-20 Aug. 2015","IEEE","IEEE Conferences"
"Indoor positioning system techniques and security","S. Kim; S. Ha; A. Saad; J. Kim","Department of Computer Science, Sogang University, Seoul, Korea; Department of Computer Science, Sogang University, Seoul, Korea; Department of Computer Science, Sogang University, Seoul, Korea; Department of Computer Science, Sogang University, Seoul, Korea",2015 Forth International Conference on e-Technologies and Networks for Development (ICeND),"23 Nov 2015","2015","","","1","4","Nowadays location based techniques are used various fields such as traffic navigation, map services, etc. Because people spend a lot of time in the indoor place, it is important for users and service providers to get exact indoor positioning information. There are many technologies to get indoor location information like Wi-Fi, Bluetooth, Radio Frequency Identification (RFID), etc. In spite of importance of IPS, there is no standard for IPS techniques. In addition because of characteristic of data, security and privacy problems become issue. This paper introduces the IPS techniques and analyzes each IPS techniques in terms of cost, accuracy, etc. Then introduce related security threats.","","978-1-4799-8451-0","10.1109/ICeND.2015.7328540","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7328540","Indoor Positioning System (IPS);Security;Location;Bluetooth4.0;Wi-Fi;Privacy","Fingerprint recognition;Security;IEEE 802.11 Standard;Base stations;Bluetooth;Accuracy;Global Positioning System","","24","","11","IEEE","23 Nov 2015","21-23 Sept. 2015","21-23 Sept. 2015","IEEE","IEEE Conferences"
"Indoor localization with Bluetooth technology using Artificial Neural Networks","S. Tuncer; T. Tuncer","Department of Computer Engineering, Firat University, Elazig, Turkey; Department of Computer Engineering, Firat University, Elazig, Turkey",2015 IEEE 19th International Conference on Intelligent Engineering Systems (INES),"23 Nov 2015","2015","","","213","217","The most important function of a sensor network is to collect information from the environment. For many applications, it is important that the location or sensor that originates the collected information is ascertained. This article presents the detection of a mobile sensor's location in an indoor environment with the help of known location sensors (anchors) placed in the environment. Anchor sensors measure temperature, which is sent to a mobile phone via Bluetooth. The mobile phone can measure RSSI values of incoming signals as well as the temperature information coming from each of the anchor sensors. The Artificial Neural Network(ANN) model presented in this article was developed to detect the mobile phone location. The ANN model accepts the Received Signal Strength Indicator (RSSI) measured by the mobile phone and the anchor sensor ID number as inputs. The ANN was first trained and tested, after which the error between mobile phone locations obtained in test results and actual locations was calculated. The results were compared through the Centroid Localization (CL) method, as is known in the literature. According to the results thus obtained, it was shown that more accurate location detection was possible with the ANN model.","","978-1-4673-7939-7","10.1109/INES.2015.7329709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7329709","Artificial Neural Network;Received Signal Strength Indicator;Indoor Localization","Artificial neural networks;Mobile handsets;Bluetooth;Temperature measurement;Wireless sensor networks;Estimation;Wireless communication","","14","","11","IEEE","23 Nov 2015","3-5 Sept. 2015","3-5 Sept. 2015","IEEE","IEEE Conferences"
"Sensor fused indoor positioning using dual band WiFi signal measurements","F. Karlsson; M. Karlsson; B. Bernhardsson; F. Tufvesson; M. Persson","Electrical and Information Technology, Lund University; Automatic Control, Lund University; Automatic Control, Lund University; Electrical and Information Technology, Lund University; Sony Mobile Communications, Lund",2015 European Control Conference (ECC),"23 Nov 2015","2015","","","1669","1672","In this paper, signal strengths from known WiFi access points are used together with a particle filter to perform indoor navigation. It is shown that more information is obtained by using signals of both 2.4 and 5.0 GHz, compared to using only one frequency. Thus, using both frequencies provides a more accurate positioning. The second contribution is an algorithm where WiFi measurements are combined with pedestrian dead reckoning (PDR), which is based on step counting using an accelerometer and hypotheses of the heading using a gyroscope. This was found to provide further accuracy compared to more conventional methods.","","978-3-9524-2693-7","10.1109/ECC.2015.7330777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7330777","","IEEE 802.11 Standard;Correlation;Accelerometers;Atmospheric measurements;Particle measurements;Global Positioning System;Measurement uncertainty","","12","","10","","23 Nov 2015","15-17 July 2015","15-17 July 2015","IEEE","IEEE Conferences"
"CAPELA: An active campus platform","D. H. Bello; C. Jiménez-Guarín","Systems and Computing Engineering Department, School of Engineering Universidad de los Andes, Bogotá, Colombia; Systems and Computing Engineering Department, School of Engineering Universidad de los Andes, Bogotá, Colombia",2015 10th Computing Colombian Conference (10CCC),"23 Nov 2015","2015","","","400","407","Campuses of universities and companies are examples of physical resources shared by a community, which usually interact with these resources in a very limited way because the lack of relevant and timely integrated information. The information provided by traditional campus information systems does not contribute to an effective user experience, does not recognize the users' context or habits, does not provide personalization issues, and comes from different sources and in multiple formats. For this reason, an “active campus” concept appears as a space that learns about the community and visitors to offer them relevant services and information in proactive and pervasive forms. This paper presents a model and a technology platform to improve campus' community well-being, allowing indoor and outdoor relevant interactions and more effective experiences. Finally, it presents the challenges faced and the key decisions made during the platform implementation.","","978-1-4673-9464-2","10.1109/ColumbianCC.2015.7333452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7333452","smart campus;active campus;people and physical spaces interaction","Mobile applications;Context;Privacy;Servers;Music;Web services;Databases","","2","","13","IEEE","23 Nov 2015","21-25 Sept. 2015","21-25 Sept. 2015","IEEE","IEEE Conferences"
"LearnLoc: A framework for smart indoor localization with embedded mobile devices","S. Pasricha; V. Ugave; C. W. Anderson; Q. Han","Department of Computer Science, Colorado State University, Fort Collins, CO, USA; CIO Lab, IBM, Boca Raton, FL; Department of Computer Science, Colorado State University, Fort Collins, CO, USA; Department of Electrical Engineering and Computer Science, Colorado School of Mines",2015 International Conference on Hardware/Software Codesign and System Synthesis (CODES+ISSS),"19 Nov 2015","2015","","","37","44","There has been growing interest in location-based services and indoor localization in recent years. While several smartphone based indoor localization techniques have been proposed, these techniques have many shortcomings related to accuracy and consistency. These prior efforts also ignore energy consumption analysis which is a crucial quality metric in resource-constrained smartphones. In this work, we propose novel techniques based on machine learning algorithms and smart sensor management for real-time indoor localization using smartphones. We implement our proposed techniques as well as state-of-the-art techniques on real smartphones and evaluate their tracking effectiveness and energy overheads across several diverse real-world indoor environments. Our best technique improves upon prior work, achieving indoor localization accuracy between 1-3 meters.","","978-1-4673-8321-9","10.1109/CODESISSS.2015.7331366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7331366","Indoor localization;energy efficiency;mobile applications","Decision support systems;Fingerprint recognition;Accuracy;Real-time systems;Smart phones;Inertial navigation;Prediction algorithms","","35","","24","IEEE","19 Nov 2015","4-9 Oct. 2015","4-9 Oct. 2015","IEEE","IEEE Conferences"
"24 GHz beam forming network for indoor positioning systems","D. Calzona; L. Boccia; S. Scaccianoce; G. Amendola; A. Shamsafar","Dipartimento di Ingegneria Informatica, Modellistica, Elettronica e Sistemistica, Università della Calabria, Rende, Italy; Dipartimento di Ingegneria Informatica, Modellistica, Elettronica e Sistemistica, Università della Calabria, Rende, Italy; Automotive Product Group, RF Competence Center Manager at STMicroelectronics, Catania; Dipartimento di Ingegneria Informatica, Modellistica, Elettronica e Sistemistica, Università della Calabria, Rende, Italy; Dipartimento di Ingegneria Informatica, Modellistica, Elettronica e Sistemistica, Università della Calabria, Rende, Italy",2015 Integrated Nonlinear Microwave and Millimetre-wave Circuits Workshop (INMMiC),"19 Nov 2015","2015","","","1","3","In this paper, an innovative design for on-chip 8×8 Butler matrix in SiGe BiCMOS technology is proposed. The proposed component is designed for 24 GHz radar applications and it is implemented using the BiCMOS9MW ST Microelectronic process, which is a standard 0.09-μm SiGe BiCMOS technology. An innovative approach was taken into account by implementing the 90-degree hybrid through an on-chip transformer. Thanks to this solution, it was possible to achieve a considerable reduction of the chip area and an improvement of the Butler matrix performance both in terms of phase linearity and in terms of operating bandwidth. The resulting overall size of the Butler matrix is 714 um × 650 um.","","978-1-4673-6496-6","10.1109/INMMIC.2015.7330377","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7330377","Butler matrix;phased array;beam forming network","Butler matrices;Couplers;Delay lines;Layout;BiCMOS integrated circuits;Metals;Microwave antennas","","1","","10","IEEE","19 Nov 2015","1-2 Oct. 2015","1-2 Oct. 2015","IEEE","IEEE Conferences"
"[POSTER] Augmented Wire Routing Navigation for Wire Assembly","M. Rice; H. H. Tay; J. Ng; C. Lim; S. K. Selvaraj; E. Wu",Institute for Infocomm Research; Institute for Infocomm Research; Institute for Infocomm Research; Institute of High Performance Computing; Institute of High Performance Computing; Bombardier Aerospace,2015 IEEE International Symposium on Mixed and Augmented Reality,"12 Nov 2015","2015","","","88","91","Within modern manufacturing, digital solutions are needed to optimize and aid shop floor processes. This includes user-centered technologies that can be appropriately integrated into factory environments to assist in the efficiency of manufacturing tasks. In this paper, we present a dynamic system to support the electrical wiring assembly of commercial aircraft. Specifically, we describe the system design, which aims to improve the productivity of factory operators through the integration of wearable and mobile solutions. An evaluation of the augmented reality component of our system using a pair of smart glasses is reported with 12 participants, as we describe important interaction issues in the ongoing development of this work.","","978-1-4673-7660-0","10.1109/ISMAR.2015.28","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7328068","Augmented reality;wire assembly;indoor location tracking;GPS navigation","Wires;Assembly;Routing;Glass;Augmented reality;Navigation;Aircraft","","8","3","11","IEEE","12 Nov 2015","29 Sept.-3 Oct. 2015","29 Sept.-3 Oct. 2015","IEEE","IEEE Conferences"
"Opportunistic Open-Access Macro-Femto Networks with Femto Base Station Selection","V. Asghari; A. Ghrayeb; S. Affes","INRS-EMT, University of Quebec, Montreal, QC, Canada; Texas A&M University at Qatar, Doha, Ad Dawhah, QA; INRS-EMT, University of Quebec, Montreal, QC, Canada",2015 IEEE International Conference on Ubiquitous Wireless Broadband (ICUWB),"12 Nov 2015","2015","","","1","5","We consider an open-access macrocell-femtocell spectrum-sharing network with multiple femto base stations (FBSs) that are available to opportunistically handle the nearby macro users (MUs) traffic in order to manage the amount of co-channel interference to/from macro and femto systems. In fact, we believe that the co-channel interference can be managed by allowing strong macro interferers to communicate with nearby femtos. In this context, while multiple femtos are available in the area, one important question is: Which femto must be selected to serve the strong MU in order to more efficiently control the co-channel interference? In this regard, we assume that the MU of interest is located near a given number of femtos. Making use of this availability, we investigate a framework for establishing communication between the macro base station (MBS) and the MU of interest via the femto network while considering an appropriate constraint on the interference received at the neighboring MU. Then, we propose utilizing two major selection schemes, namely, \emph{partial} and \emph{reactive} selections, to find the appropriate FBS that can better match the femto capacity limitations. We also investigate the average bit error probability of the proposed system for both mentioned selection strategies. Finally, illustrative numerical results are shown and the benefits of using cooperative transmission with different selection strategies are discussed.","2162-6596","978-1-4673-6555-0","10.1109/ICUWB.2015.7324489","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7324489","","Interchannel interference;Interference constraints;Probability;Femtocell networks;Cooperative systems;Macrocell networks","","1","","18","IEEE","12 Nov 2015","4-7 Oct. 2015","4-7 Oct. 2015","IEEE","IEEE Conferences"
"Modeling realism in wireless simulations","S. Jain; C. Barona; N. Madamopolous",York College and The Graduate Center of CUNY; The City College of CUNY; The City College of CUNY,2015 36th IEEE Sarnoff Symposium,"12 Nov 2015","2015","","","82","87","This paper presents a ray-tracing technique to model the multi-path fading effect in indoor spaces. Random set P of points on all 2D planes inside a given hypothetical indoor space are chosen. Each pi ∈ P is considered to be a point from which the transmitted signal reflects just before reaching the receiver. A vector sum of the signals that arrives at the receiver from each point pi provides the resultant signal at the receiver. The received signal strength (RSS) is then computed as the signal envelope of this signal. This technique provides RSS statistics that are similar to those developed after extensive measurements in multi-path environments. In addition, this technique captures the spatial correlation of signal impairment. For example, path loss computed with this technique shows that co-moving receivers experience correlated signal fades while those moving in different spaces see un-correlated fading. The goal of this work is to implement this, low cost, ray-tracing approach in network simulators for experiments that require a spatial contexts such as path diversity in a mmWave system or for leader selection for data forwarding in a dense Internet of Things deployment and proof-of-concept evaluation of inference algorithms for indoor localization. This technique does not compete with or replace other, more accurate and deterministic ray-tracing techniques that use either brute force or geometric optics combined to obtain site-specific signal-to-space mapping.","","978-1-4673-8042-3","10.1109/SARNOF.2015.7324648","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7324648","","Receivers;Ray tracing;Propagation losses;Rayleigh channels;Computational modeling;Transmitters","","","","24","IEEE","12 Nov 2015","20-22 Sept. 2015","20-22 Sept. 2015","IEEE","IEEE Conferences"
"Data processing algorithm for direction tracking in indoor localization","G. Frigo; G. Giorgi; C. Narduzzi","Department of Information Engineering, University of Padova Via, Padova, Italy; Department of Information Engineering, University of Padova Via, Padova, Italy; Department of Information Engineering, University of Padova Via, Padova, Italy",2015 IEEE International Workshop on Measurements & Networking (M&N),"12 Nov 2015","2015","","","1","6","Indoor localization based on inertial sensors such as accelerometer, gyroscope and magnetometer, has gathered broad interest within the scientific community. This approach in fact does not require the installation of external devices since it relies on low-cost devices of common use, like smartphones, which are used both as measurement platform and user interface. In this paper we focus the attention on implementing algorithms for estimating and tracking the heading direction of a user while he/she is walking inside a building. The novelty of the method here proposed, is that it does not refer to an absolute estimation of the heading direction of a user with respect to the four cardinal directions, as usually done in literature. The method proposed in this paper is based on detecting relative changes in the direction of a user with respect to a reference system obtained during an initial calibration phase. Then, the fundamental direction which exhibits the minimum ℓ2-norm distance with respect to the raw measured values is provided in output. As it can be noted from experimental results reported in the paper, the direction of a user can be detected with a sufficient reliability.","","978-1-4799-1860-7","10.1109/IWMN.2015.7322975","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7322975","indoor localization;inertial navigation;smartphone;Kalman filter;heading direction","Magnetometers;Calibration;Estimation;Technological innovation;Magnetic separation;Kalman filters;Smart phones","","1","","12","IEEE","12 Nov 2015","12-13 Oct. 2015","12-13 Oct. 2015","IEEE","IEEE Conferences"
"Effects of antenna directivity on a 2.5D positioning technique based on multiple RF transceivers","V. Pasku; M. L. Fravolini; A. Moschitta","Dept. of Engineering, University of Perugia, Perugia, Italy; Dept. of Engineering, University of Perugia, Perugia, Italy; Dept. of Engineering, University of Perugia, Perugia, Italy",2015 IEEE International Workshop on Measurements & Networking (M&N),"12 Nov 2015","2015","","","1","5","In this paper, a 2.5D positioning system is analyzed, based on Received Signal Strength (RSS) measurements, collected from narrowband RF transmissions. The mobile node of the considered system uses multiple closely spaced receivers, collecting RSS measurements and combining them to mitigate multipath effects. Using simulations and optical approximation, the effect of antenna directivity on the positioning accuracy is analyzed. Moreover, a simple iterative method is proposed, that further improves the accuracy obtained using the multipath mitigation technique.","","978-1-4799-1860-7","10.1109/IWMN.2015.7322976","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7322976","indoor positioning;narrowband RF;multipath mitigation","Mobile nodes;Dipole antennas;Mobile antennas;Accuracy;Antenna measurements;Position measurement","","1","","18","IEEE","12 Nov 2015","12-13 Oct. 2015","12-13 Oct. 2015","IEEE","IEEE Conferences"
"Indoor-localization system for smart phones","F. Höflinger; J. Bordoy; N. Simon; J. Wendeberg; L. M. Reindl; C. Schindelhauer","Department of Microsvstems Engineering, University of Freiburg, Germany; Department of Microsvstems Engineering, University of Freiburg, Germany; Department of Microsvstems Engineering, University of Freiburg, Germany; Department of Computer Science - IIF, University of Freiburg, Germany; Department of Computer Science - IIF, University of Freiburg, Germany; Department of Computer Science - IIF, University of Freiburg, Germany",2015 IEEE International Workshop on Measurements & Networking (M&N),"12 Nov 2015","2015","","","1","6","In this paper we present an indoor-localization system using sound signals which are outside of the audible range with an error in the range of centimeters. The innovative distinctive feature of the proposed system is based on the high accuracy due to the acoustic run-time measurements. Therefore this approach is more precise than other indoor-localization systems based on Wi-Fi or Bluetooth. Furthermore, it is user-friendly as the user needs only his smartphone and no additional hardware. With its high precision the system allows entirely new applications in indoor localization. In particular, it has the technological potential to help blind people to navigate through public and administrative buildings without the need of assistance from others. In this novel approach we implement an unscented Kalman filter which proves to be capable of tracking not only the position of the target but also the time offset of the smartphone clock, reducing the required number of available receivers for localization. Besides, the precise synchronization of the receivers allows us to track the current position of the smartphone user with a median error of 9 cm and a standard deviation of 9 cm in a real-world scenario. In this way, the user is enabled to track his current location in a building with a very high accuracy.","","978-1-4799-1860-7","10.1109/IWMN.2015.7322974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7322974","TDoA;acoustic;smart phone;indoor localization","Receivers;Smart phones;IEEE 802.11 Standard;Chirp;Kalman filters;Accuracy;Buildings","","9","","26","IEEE","12 Nov 2015","12-13 Oct. 2015","12-13 Oct. 2015","IEEE","IEEE Conferences"
"Lessons learnt from designing indoor positioning system using 868 MHz radios and neural networks","M. Meina; B. Celmer; K. Rykaczewski","Faculty of Mathematics, University of Warsaw, Warsaw, Poland; Section of Computer Science, The Main School of Fire Service, Warsaw, Poland; Faculty of Mathematics, University of Warsaw, Warsaw, Poland",2015 Federated Conference on Computer Science and Information Systems (FedCSIS),"9 Nov 2015","2015","","","101","107","This paper summarizes our approach and experimental evaluation of infrastructure-based Indoor Positioning System (IPS) designed to be used by First Responders. We are using 868 MHz single channel, power-efficient radio markers and RSSI (Receiver Signal Strength Indicator) fingerprinting. Artificial Neural Network translates vectors of RSSI constructed using mobile units into position. Special preprocessing needs to be applied to on-line signal to construct a vector for classification.","","978-8-3608-1065-1","10.15439/2015F283","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7321431","","Artificial neural networks","","","","16","","9 Nov 2015","13-16 Sept. 2015","13-16 Sept. 2015","IEEE","IEEE Conferences"
